task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
17	b7/d4ab74	29037	formatChr (8)	COMPLETED	0	2015-05-10 10:24:49.256	14.9s	7.6s	85.8%	392.2 MB	405.2 MB	392.7 MB	405.7 MB	1.1 GB	1.1 GB	149612	298553	14885	7649	411303936	424927232	411729920	425443328	1222758386	1222739796
6	99/a19c95	29041	formatBlast (6)	COMPLETED	0	2015-05-10 10:24:49.261	1m 18s	49.1s	95.8%	371.8 MB	478.3 MB	559.2 MB	665.8 MB	1 GB	255.3 MB	33011	1355	77572	49142	389902336	501501952	586379264	698126336	1080144040	267671791
4	26/17b4a2	29042	formatBlast (4)	COMPLETED	0	2015-05-10 10:24:49.258	1m 22s	50.9s	91.2%	110.2 MB	162.2 MB	110.2 MB	162.2 MB	1.1 GB	269.5 MB	34744	3094	82212	50854	115507200	170110976	115511296	170123264	1136777976	282544932
1	95/3d0350	29036	formatBlast (2)	COMPLETED	0	2015-05-10 10:24:49.262	1m 32s	58.3s	88.1%	28.5 MB	74 MB	36.1 MB	82 MB	1.1 GB	275.7 MB	34511	5318	91632	58302	29900800	77582336	37892096	85983232	1129267122	289125240
13	2f/beeb8c	29040	formatChr (4)	COMPLETED	0	2015-05-10 10:24:49.260	1m 35s	59.1s	77.3%	307.9 MB	321 MB	307.9 MB	321 MB	3.5 GB	1.7 GB	529159	495009	94888	59059	322859008	336564224	322859008	336588800	3752859554	1830901117
9	3e/412677	29039	formatBlast (9)	COMPLETED	0	2015-05-10 10:24:49.259	1m 35s	55.1s	95.0%	331.8 MB	501.5 MB	540.2 MB	691.9 MB	1.2 GB	293.7 MB	38310	132	94899	55125	347947008	525869056	566411264	725467136	1253780389	308012240
2	0e/ef5649	29045	formatBlast (1)	COMPLETED	0	2015-05-10 10:24:49.257	1m 35s	1m 14s	97.6%	526 MB	574.9 MB	816.1 MB	865.1 MB	1.7 GB	424.2 MB	55448	6580	94913	73998	551501824	602836992	855732224	907079680	1815448726	444793696
8	ad/76e374	29038	formatBlast (8)	COMPLETED	0	2015-05-10 10:24:49.261	2m 14s	2m 14s	-	-	-	-	-	-	-	-	-	134362	134288	-	-	-	-	-	-
14	36/a78689	29043	formatChr (5)	COMPLETED	0	2015-05-10 10:24:49.259	2m 26s	2m 3s	88.1%	337.8 MB	350.9 MB	337.9 MB	350.9 MB	2.2 GB	1019.6 MB	775691	380852	146106	122543	354209792	367919104	354275328	367939584	2359821212	1069151151
12	9f/ad48b6	1222	formatChr (3)	COMPLETED	0	2015-05-10 10:25:04.149	2m 46s	2m 44s	76.8%	252 MB	265 MB	252 MB	265 MB	1.9 GB	1.1 GB	1003926	447413	165732	164230	264257536	277880832	264257536	277901312	2062529500	1141680856
19	08/e57aaa	21288	blast (1)	COMPLETED	0	2015-05-10 10:27:15.365	55.2s	8.2s	74.5%	177.9 MB	439 MB	465.2 MB	592 MB	192.9 KB	278 KB	56	75	55160	8187	186507264	460324864	487845888	620728320	197545	284645
