task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
31	fa/ca65ce	5082	blast (7)	COMPLETED	0	2015-05-10 12:45:28.873	5.7s	3.6s	42.0%	244.3 MB	607.8 MB	248.5 MB	607.8 MB	30.2 KB	389 B	29	2	5660	3643	256122880	637362176	260530176	637362176	30931	389
32	9a/eba2f1	28086	blast (8)	COMPLETED	0	2015-05-10 12:45:34.533	5.7s	2.4s	20.0%	273.8 MB	445 MB	277.5 MB	445 MB	30.2 KB	389 B	29	2	5736	2446	287141888	466644992	290992128	466644992	30931	389
16	2a/c0b82a	21278	formatChr (7)	COMPLETED	0	2015-05-10 12:43:36.624	2m 13s	2m 8s	78.8%	315.4 MB	515.7 MB	315.9 MB	516.2 MB	2.5 GB	1.1 GB	1153211	470303	132967	128113	330731520	540794880	331268096	541315072	2640501418	1144606683
34	a8/3c606d	-	normExonerate (1)	COMPLETED	-	2015-05-10 12:45:49.596	13ms	1ms	-	-	-	-	-	-	-	-	-	13	1	-	-	-	-	-	-
35	24/cf88f4	-	normExonerate (2)	COMPLETED	-	2015-05-10 12:45:49.610	97ms	1ms	-	-	-	-	-	-	-	-	-	97	1	-	-	-	-	-	-
33	73/ebf8f2	19099	blast (9)	COMPLETED	0	2015-05-10 12:45:40.269	10.6s	6.4s	90.0%	491.7 MB	882.1 MB	650.5 MB	918.7 MB	188.6 KB	389 B	50	2	10573	6382	515571712	924958720	682074112	963375104	193161	389
17	4d/942121	18550	formatChr (8)	COMPLETED	0	2015-05-10 12:44:06.684	1m 52s	1m 49s	82.0%	560.4 MB	760.6 MB	560.8 MB	761 MB	3.2 GB	2.1 GB	1063825	699815	112102	108594	587595776	797585408	588013568	797974528	3386296082	2244730856
36	de/c9d493	23778	exonerate (7)	COMPLETED	0	2015-05-10 12:45:49.709	11s	7.8s	84.5%	694.8 MB	919.8 MB	694.8 MB	919.8 MB	353.8 MB	420.6 KB	90825	124	11020	7825	728539136	964509696	728539136	964509696	370936320	430700
39	89/65033b	-	normExonerate (3)	COMPLETED	-	2015-05-10 12:46:00.741	4ms	1ms	-	-	-	-	-	-	-	-	-	4	1	-	-	-	-	-	-
13	db/f45bca	31933	formatChr (4)	COMPLETED	0	2015-05-10 12:44:11.877	1m 53s	1m 51s	82.3%	279.4 MB	479.6 MB	279.7 MB	479.9 MB	1.4 GB	1.1 GB	962404	443093	112523	110676	292962304	502943744	293249024	503201792	1473336042	1141552022
38	fe/939d9c	17862	exonerate (9)	COMPLETED	0	2015-05-10 12:45:58.824	5.7s	3.6s	19.0%	35.2 MB	256.2 MB	35.2 MB	256.2 MB	14.9 MB	247.6 KB	3988	73	5714	3579	36945920	268636160	36945920	268636160	15625368	253495
41	5c/479522	-	normExonerate (4)	COMPLETED	-	2015-05-10 12:46:04.553	1ms	0ms	-	-	-	-	-	-	-	-	-	1	0	-	-	-	-	-	-
37	b9/9e2546	28277	exonerate (8)	COMPLETED	0	2015-05-10 12:45:50.843	37.4s	36.7s	61.9%	150.5 MB	397.8 MB	150.5 MB	397.9 MB	521.9 MB	5.8 MB	136764	1715	37359	36747	157790208	417083392	157831168	417218560	547203476	6103917
42	84/8a08a3	-	normExonerate (5)	COMPLETED	-	2015-05-10 12:46:28.214	3ms	1ms	-	-	-	-	-	-	-	-	-	3	1	-	-	-	-	-	-
40	63/74a6de	30994	exonerate (10)	COMPLETED	0	2015-05-10 12:46:04.438	31.3s	29.1s	75.7%	117.9 MB	363.9 MB	117.9 MB	363.9 MB	357 MB	4.9 MB	94119	1455	31276	29072	123584512	381550592	123637760	381550592	374322839	5152955
43	8e/ba6662	-	normExonerate (6)	COMPLETED	-	2015-05-10 12:46:35.731	3ms	1ms	-	-	-	-	-	-	-	-	-	3	1	-	-	-	-	-	-
29	c9/63c462	10285	exonerate (5)	COMPLETED	0	2015-05-10 12:44:31.994	2m 39s	2m 34s	90.0%	701.3 MB	952.9 MB	701.3 MB	952.9 MB	997.7 MB	34.5 MB	273895	10195	159022	154055	735399936	999219200	735399936	999219200	1046145580	36181687
44	2a/49466b	-	normExonerate (7)	COMPLETED	-	2015-05-10 12:47:11.031	5ms	0ms	-	-	-	-	-	-	-	-	-	5	0	-	-	-	-	-	-
25	a2/716583	29960	exonerate (1)	COMPLETED	0	2015-05-10 12:44:29.122	2m 55s	2m 51s	105.0%	683 MB	935.4 MB	704.4 MB	956.7 MB	813.6 MB	42.8 MB	232868	12882	174879	170912	716161024	980856832	738619392	1003143168	853119431	44861030
45	da/8603e3	-	normExonerate (8)	COMPLETED	-	2015-05-10 12:47:24.015	8ms	1ms	-	-	-	-	-	-	-	-	-	8	1	-	-	-	-	-	-
10	dc/71871f	10382	formatChr (1)	COMPLETED	0	2015-05-10 12:42:54.728	7m 22s	7m 17s	89.5%	198.4 MB	442.6 MB	199.1 MB	443.2 MB	3 GB	1.1 GB	3221591	893646	441711	437188	208068608	464089088	208764928	464719872	3170196162	1145722511
12	02/1a18b4	10375	formatChr (3)	COMPLETED	0	2015-05-10 12:42:54.722	7m 47s	7m 44s	95.0%	840.8 MB	1 GB	841.1 MB	1 GB	6 GB	2.5 GB	3540369	1268409	466995	464242	881602560	1091633152	881995776	1092014080	6445023440	2664309669
27	81/0ed00b	2650	exonerate (3)	COMPLETED	0	2015-05-10 12:44:30.027	6m 13s	6m 11s	115.8%	682.5 MB	934.1 MB	682.5 MB	934.1 MB	1.2 GB	116.5 MB	402757	35544	372625	370660	715681792	979509248	715702272	979509248	1336659788	122160472
48	bc/a9a553	-	normExonerate (9)	COMPLETED	-	2015-05-10 12:50:42.662	6ms	0ms	-	-	-	-	-	-	-	-	-	6	0	-	-	-	-	-	-
47	7a/3f2611	11444	exonerate (12)	COMPLETED	0	2015-05-10 12:50:41.744	10.5s	6s	41.8%	54.4 MB	274.6 MB	54.4 MB	274.6 MB	120.2 MB	2.2 MB	32052	643	10495	6006	57028608	287961088	57028608	287961088	125996713	2259053
49	e9/d6c02d	-	normExonerate (10)	COMPLETED	-	2015-05-10 12:50:52.250	2ms	1ms	-	-	-	-	-	-	-	-	-	2	1	-	-	-	-	-	-
46	85/467580	24765	exonerate (11)	COMPLETED	0	2015-05-10 12:50:16.527	1m 36s	1m 35s	84.6%	37.6 MB	283.5 MB	37.6 MB	283.5 MB	593 MB	50.3 MB	180779	15047	96294	94676	39448576	297234432	39448576	297234432	621839453	52694361
50	18/3ac478	-	normExonerate (11)	COMPLETED	-	2015-05-10 12:51:52.838	4ms	1ms	-	-	-	-	-	-	-	-	-	4	1	-	-	-	-	-	-
28	b9/c741ed	11652	exonerate (4)	COMPLETED	0	2015-05-10 12:44:32.251	8m 26s	8m 26s	106.8%	708.1 MB	958.8 MB	708.1 MB	958.8 MB	1.4 GB	165.6 MB	458267	49678	506071	505984	742461440	1005346816	742461440	1005346816	1500723758	173688218
51	ec/1ab0e4	-	normExonerate (12)	COMPLETED	-	2015-05-10 12:52:58.341	6ms	0ms	-	-	-	-	-	-	-	-	-	6	0	-	-	-	-	-	-
61	2f/1aca13	19104	similarity (10)	COMPLETED	0	2015-05-10 12:52:58.460	366ms	256ms	0.0%	2.4 MB	117.5 MB	8.3 MB	123.1 MB	22.2 KB	67 B	54	2	366	256	2564096	123158528	8724480	129126400	22710	67
62	f3/bd584c	19093	similarity (11)	COMPLETED	0	2015-05-10 12:52:58.454	457ms	287ms	0.0%	8.3 MB	123.1 MB	12.8 MB	127.4 MB	36.2 KB	4.5 KB	77	442	457	287	8720384	129118208	13459456	133591040	37072	4572
53	40/72945e	19095	similarity (2)	COMPLETED	0	2015-05-10 12:52:58.454	508ms	351ms	0.0%	1.2 MB	103.6 MB	1.2 MB	103.6 MB	4.8 KB	61 B	11	1	508	351	1232896	108654592	1265664	108654592	4934	61
56	17/ab2160	19098	similarity (5)	COMPLETED	0	2015-05-10 12:52:58.456	555ms	425ms	3.0%	35.6 MB	150.1 MB	35.6 MB	150.1 MB	228.8 KB	8.6 KB	227	475	555	425	37310464	157380608	37314560	157384704	234260	8772
54	bf/46b1f3	19102	similarity (3)	COMPLETED	0	2015-05-10 12:52:58.459	555ms	470ms	3.0%	35.6 MB	150.2 MB	35.8 MB	150.4 MB	266.1 KB	9.1 KB	231	478	555	470	37380096	157523968	37543936	157663232	272450	9343
60	6f/68c24f	19097	similarity (9)	COMPLETED	0	2015-05-10 12:52:58.455	624ms	515ms	3.0%	71.9 MB	199.4 MB	71.9 MB	199.5 MB	307.8 KB	9.9 KB	231	478	624	515	75419648	209137664	75427840	209145856	315236	10104
57	ad/b7f905	19094	similarity (6)	COMPLETED	0	2015-05-10 12:52:58.454	629ms	528ms	23.0%	108.4 MB	249.1 MB	108.4 MB	249.1 MB	392.7 KB	10.9 KB	288	473	629	528	113635328	261165056	113643520	261177344	402107	11172
64	19/569c2a	19934	similarity (13)	COMPLETED	0	2015-05-10 12:52:58.827	310ms	241ms	0.0%	35.6 MB	150.1 MB	35.6 MB	150.1 MB	235.4 KB	8.5 KB	219	469	310	241	37306368	157364224	37310464	157368320	241098	8668
68	d9/73cf02	20185	similarity (17)	COMPLETED	0	2015-05-10 12:52:58.911	301ms	167ms	2.0%	35.8 MB	150.1 MB	1.2 MB	103.6 MB	4.8 KB	61 B	11	1	301	167	37588992	157347840	1232896	108654592	4934	61
52	ac/21eb0b	20265	similarity (1)	COMPLETED	0	2015-05-10 12:52:58.964	299ms	137ms	2.0%	36.1 MB	150.3 MB	1.2 MB	103.6 MB	171.1 KB	88.4 KB	279	632	299	137	37818368	157609984	1232896	108654592	175183	90484
66	25/2d3a99	20324	similarity (15)	COMPLETED	0	2015-05-10 12:52:59.012	275ms	199ms	2.0%	35.5 MB	150.1 MB	35.6 MB	150.1 MB	211.7 KB	8.1 KB	219	469	275	199	37273600	157380608	37277696	157384704	216756	8319
65	61/0565a6	20513	similarity (14)	COMPLETED	0	2015-05-10 12:52:59.084	287ms	139ms	2.0%	35.4 MB	150 MB	35.5 MB	150 MB	160.8 KB	51.7 KB	239	492	287	139	37117952	157245440	37232640	157249536	164648	52964
71	42/c77638	20332	similarity (20)	COMPLETED	0	2015-05-10 12:52:59.015	373ms	171ms	2.0%	35.5 MB	150 MB	35.6 MB	150.1 MB	310 KB	155.3 KB	270	526	373	171	37199872	157249536	37380096	157388800	317471	159065
69	fa/604016	20834	similarity (18)	COMPLETED	0	2015-05-10 12:52:59.213	306ms	225ms	2.0%	35.5 MB	150 MB	35.5 MB	150 MB	175.1 KB	7.7 KB	223	472	306	225	37224448	157249536	37228544	157253632	179324	7896
67	eb/8eb97c	20496	similarity (16)	COMPLETED	0	2015-05-10 12:52:59.080	462ms	364ms	2.0%	35.8 MB	150.3 MB	35.8 MB	150.4 MB	364.1 KB	10.3 KB	284	469	462	364	37507072	157650944	37511168	157655040	372795	10516
73	00/77fa9b	21111	similarity (22)	COMPLETED	0	2015-05-10 12:52:59.371	281ms	223ms	0.0%	1.2 MB	103.6 MB	1.2 MB	103.6 MB	4.8 KB	60 B	11	1	281	223	1236992	108654592	1236992	108654592	4932	60
63	e2/14cd1f	20989	similarity (12)	COMPLETED	0	2015-05-10 12:52:59.288	388ms	275ms	2.0%	35.7 MB	150.2 MB	35.7 MB	150.2 MB	290.5 KB	9.2 KB	219	469	388	275	37392384	157515776	37396480	157519872	297440	9426
70	40/c832b3	20628	similarity (19)	COMPLETED	0	2015-05-10 12:52:59.138	641ms	566ms	29.0%	108.8 MB	249.2 MB	108.8 MB	249.3 MB	397.4 KB	12 KB	250	472	641	566	114114560	261349376	114122752	261361664	406932	12283
76	02/9efe99	21367	similarity (25)	COMPLETED	0	2015-05-10 12:52:59.543	375ms	183ms	2.0%	35.5 MB	150 MB	35.5 MB	150 MB	166.1 KB	7.6 KB	223	472	375	183	37203968	157237248	37208064	157241344	170110	7769
77	d3/fca268	21558	similarity (26)	COMPLETED	0	2015-05-10 12:52:59.653	269ms	151ms	0.0%	37.3 MB	151.5 MB	37.3 MB	151.5 MB	191.3 KB	97.7 KB	281	635	269	151	39075840	158879744	39075840	158883840	195908	100065
78	13/bfd04c	21599	similarity (27)	COMPLETED	0	2015-05-10 12:52:59.676	425ms	265ms	0.0%	1.2 MB	103.6 MB	1.2 MB	103.6 MB	4.8 KB	60 B	11	1	425	265	1232896	108654592	1232896	108654592	4932	60
81	ef/7babe6	22046	similarity (30)	COMPLETED	0	2015-05-10 12:52:59.924	518ms	403ms	22.0%	108.5 MB	249 MB	108.5 MB	249.1 MB	411.6 KB	11.2 KB	288	473	518	403	113737728	261140480	113745920	261152768	421519	11445
83	d2/f2e28a	22770	similarity (32)	COMPLETED	0	2015-05-10 12:53:00.443	361ms	225ms	2.0%	35.6 MB	150.1 MB	35.6 MB	150.1 MB	593 KB	429.3 KB	393	739	361	225	37289984	157380608	37294080	157384704	607205	439644
55	b7/daff35	19107	similarity (4)	COMPLETED	0	2015-05-10 12:52:58.461	5.7s	5s	27.0%	112.8 MB	253.5 MB	113.2 MB	253.8 MB	1.3 MB	24.4 KB	497	483	5740	5010	118255616	265773056	118718464	266178560	1316052	24991
58	9d/469316	19096	similarity (7)	COMPLETED	0	2015-05-10 12:52:58.455	5.8s	1.7s	27.0%	110.6 MB	251 MB	110.8 MB	251.2 MB	784.7 KB	16.8 KB	357	476	5846	1700	115937280	263192576	116174848	263442432	803581	17207
59	5b/e5c883	19103	similarity (8)	COMPLETED	0	2015-05-10 12:52:58.459	5.8s	823ms	22.0%	109.2 MB	249.6 MB	109.2 MB	249.7 MB	1 MB	1.1 MB	476	770	5845	823	114499584	261709824	114524160	261853184	1073946	1148808
85	8b/24871a	23186	similarity (34)	COMPLETED	0	2015-05-10 12:53:04.202	303ms	171ms	2.0%	35.5 MB	150.1 MB	35.5 MB	150.1 MB	179.5 KB	7.8 KB	223	472	303	171	37232640	157380608	37236736	157384704	183858	7958
72	aa/4b1119	20933	similarity (21)	COMPLETED	0	2015-05-10 12:52:59.263	5.7s	1.2s	54.0%	110.4 MB	251 MB	110.4 MB	251 MB	796.6 KB	16.9 KB	357	475	5686	1231	115765248	263213056	115773440	263221248	815733	17257
74	07/e16ecd	21130	similarity (23)	COMPLETED	0	2015-05-10 12:52:59.390	5.7s	821ms	29.0%	109.6 MB	250.1 MB	109.6 MB	250.1 MB	519.1 KB	14.1 KB	308	474	5681	821	114884608	262270976	114892800	262279168	531580	14470
79	67/e908c4	21794	similarity (28)	COMPLETED	0	2015-05-10 12:52:59.780	5.5s	1.2s	43.0%	109.9 MB	250.4 MB	110.2 MB	250.6 MB	668.5 KB	15.1 KB	357	476	5540	1194	115261440	262615040	115568640	262815744	684564	15451
80	74/06c810	22040	similarity (29)	COMPLETED	0	2015-05-10 12:52:59.918	5.5s	1.8s	44.0%	111.4 MB	251.8 MB	111.4 MB	251.8 MB	810 KB	19.3 KB	362	474	5548	1816	116781056	264048640	116789248	264056832	829484	19728
90	3a/f12891	23848	similarity (39)	COMPLETED	0	2015-05-10 12:53:05.071	449ms	404ms	21.0%	108.4 MB	248.8 MB	108.7 MB	249.1 MB	339 KB	10.3 KB	296	479	449	404	113680384	260845568	113950720	261173248	347124	10557
82	00/c49743	22347	similarity (31)	COMPLETED	0	2015-05-10 12:53:00.102	5.5s	998ms	43.0%	109.6 MB	250.1 MB	109.9 MB	250.5 MB	613.7 KB	14.2 KB	357	476	5527	998	114954240	262209536	115286016	262647808	628410	14589
91	1f/913d60	24038	similarity (40)	COMPLETED	0	2015-05-10 12:53:05.320	404ms	313ms	2.0%	35.6 MB	150.2 MB	35.6 MB	150.2 MB	265.3 KB	9.2 KB	231	478	404	313	37376000	157519872	37380096	157523968	271684	9373
94	6e/90aea4	24408	similarity (43)	COMPLETED	0	2015-05-10 12:53:05.631	210ms	124ms	0.0%	35.5 MB	150 MB	35.5 MB	150 MB	108.6 KB	6.8 KB	192	468	210	124	37191680	157245440	37195776	157249536	111254	7014
92	22/4c58bb	24192	similarity (41)	COMPLETED	0	2015-05-10 12:53:05.466	378ms	252ms	2.0%	35.7 MB	150.2 MB	35.7 MB	150.2 MB	299.7 KB	9.3 KB	219	469	378	252	37396480	157499392	37400576	157503488	306844	9527
95	0e/df95fb	24496	similarity (44)	COMPLETED	0	2015-05-10 12:53:05.724	242ms	170ms	0.0%	35.5 MB	150 MB	35.5 MB	150 MB	172.7 KB	7.7 KB	223	472	242	170	37216256	157245440	37220352	157249536	176878	7863
96	df/245fbd	24667	similarity (45)	COMPLETED	0	2015-05-10 12:53:05.841	405ms	335ms	2.0%	72 MB	199.4 MB	72 MB	199.4 MB	403.4 KB	157.3 KB	313	514	405	335	75476992	209129472	75485184	209133568	413042	161115
84	90/58a824	22951	similarity (33)	COMPLETED	0	2015-05-10 12:53:00.805	5.5s	666ms	40.0%	109.3 MB	249.9 MB	109.3 MB	249.9 MB	583 KB	13.7 KB	355	474	5480	666	114638848	262049792	114647040	262062080	596993	14032
87	1d/84a1a0	23197	similarity (36)	COMPLETED	0	2015-05-10 12:53:04.305	5.5s	1.4s	41.0%	110.6 MB	251.1 MB	110.6 MB	251.2 MB	845.7 KB	17.6 KB	357	475	5498	1381	116015104	263344128	116023296	263352320	865969	18000
88	e2/60907b	23389	similarity (37)	COMPLETED	0	2015-05-10 12:53:04.506	5.5s	493ms	22.0%	108.7 MB	249.1 MB	109 MB	249.4 MB	856.6 KB	453.4 KB	408	596	5482	493	114028544	261189632	114319360	261529600	877203	464254
75	5c/cbb64d	21332	similarity (24)	COMPLETED	0	2015-05-10 12:52:59.520	10.7s	7.2s	92.2%	116.7 MB	257.1 MB	116.7 MB	257.1 MB	1.4 MB	27.5 KB	568	488	10692	7151	122327040	269586432	122335232	269594624	1519737	28189
89	52/0e9ee9	23751	similarity (38)	COMPLETED	0	2015-05-10 12:53:04.950	5.5s	790ms	40.0%	109.3 MB	249.7 MB	109.6 MB	250.1 MB	538.5 KB	13.2 KB	292	476	5479	790	114593792	261824512	114905088	262254592	551402	13470
93	48/debd91	24256	similarity (42)	COMPLETED	0	2015-05-10 12:53:05.521	5.5s	937ms	41.0%	109.5 MB	249.9 MB	109.9 MB	250.3 MB	594 KB	14 KB	357	476	5494	937	114864128	262025216	115187712	262488064	608263	14308
97	d0/27cea6	24672	similarity (46)	COMPLETED	0	2015-05-10 12:53:05.844	5.5s	1.8s	41.0%	110.6 MB	251.2 MB	110.6 MB	251.2 MB	852.7 KB	17.8 KB	426	478	5485	1835	116006912	263438336	116015104	263446528	873213	18203
86	f0/7ac82c	23192	similarity (35)	COMPLETED	0	2015-05-10 12:53:04.302	10.6s	5.7s	42.0%	113.3 MB	254 MB	113.3 MB	254 MB	5.2 MB	3.9 MB	1580	1521	10582	5709	118792192	266293248	118800384	266301440	5496567	4094644
98	27/92cb95	25151	matrix (1)	COMPLETED	0	2015-05-10 12:53:14.992	210ms	117ms	-	-	-	-	-	-	-	-	-	210	117	-	-	-	-	-	-
