task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
34	d7/5f0182	15230	reformat (7)	COMPLETED	0	2015-05-11 16:30:09.151	42.5s	9.8s	107.6%	3.4 MB	27.8 MB	3.4 MB	27.8 MB	119.6 MB	117.6 MB	17711	14873	42489	9754	3551232	29097984	3551232	29147136	125390295	123289600
35	76/14994a	15751	reformat (8)	COMPLETED	0	2015-05-11 16:30:18.954	37.4s	13.5s	109.8%	3.4 MB	27.8 MB	3.4 MB	27.8 MB	217 MB	213.5 MB	32029	26973	37415	13457	3547136	29097984	3547136	29147136	227511767	223821824
39	a9/44b4b3	18372	ssake (7)	COMPLETED	0	2015-05-11 16:30:51.645	2h 5m 58s	2h 5m 53s	99.8%	816.7 MB	857.1 MB	816.7 MB	857.2 MB	101.5 MB	133.5 MB	23154	595211	7558089	7553204	856358912	898777088	856358912	898801664	106408568	139940433
41	48/6a6e37	18685	alignContigs (1)	COMPLETED	0	2015-05-11 18:36:49.877	6s	38ms	0.0%	2.6 MB	23.2 MB	2.7 MB	23.3 MB	22.1 KB	226 B	46	3	5961	38	2715648	24322048	2789376	24481792	22588	226
37	62/4aaa2a	16107	ssake (5)	COMPLETED	0	2015-05-11 16:30:25.160	2h 8m 59s	2h 8m 41s	99.8%	829.8 MB	870.3 MB	829.8 MB	870.3 MB	99 MB	131.2 MB	22523	578932	7739169	7720965	870096896	912596992	870125568	912621568	103812602	137528541
42	e8/411d3d	25796	alignContigs (2)	COMPLETED	0	2015-05-11 18:39:24.335	4.2s	37ms	0.0%	2.6 MB	23.2 MB	2.7 MB	23.3 MB	22.1 KB	226 B	46	3	4178	37	2711552	24322048	2785280	24481792	22588	226
38	27/0a3149	16143	ssake (6)	COMPLETED	0	2015-05-11 16:30:25.210	2h 12m 11s	2h 11m 53s	99.8%	842.9 MB	885.3 MB	846.9 MB	889.3 MB	111.6 MB	133.8 MB	25632	600806	7930773	7912643	883855360	928292864	888053760	932540416	116980249	140258457
43	7f/838460	903	alignContigs (3)	COMPLETED	0	2015-05-11 18:42:35.992	3.9s	35ms	0.0%	2.6 MB	23.2 MB	2.7 MB	23.3 MB	22.1 KB	226 B	46	3	3942	35	2715648	24322048	2789376	24481792	22588	226
30	b4/c82e15	14037	ssake (2)	COMPLETED	0	2015-05-11 16:29:44.103	2h 24m 33s	2h 23m 55s	99.8%	794.7 MB	835.3 MB	794.7 MB	835.3 MB	111.4 MB	142.3 MB	25655	659685	8672611	8635443	833331200	875827200	833351680	875851776	116760014	149247825
44	5a/63ab3b	24763	alignContigs (4)	COMPLETED	0	2015-05-11 18:54:16.719	3.8s	34ms	0.0%	2.6 MB	23.2 MB	2.7 MB	23.3 MB	22.1 KB	226 B	46	3	3846	34	2711552	24322048	2785280	24481792	22588	226
29	05/f809a4	13782	ssake (1)	COMPLETED	0	2015-05-11 16:29:36.820	2h 26m	2h 25m 26s	99.8%	828.6 MB	870.9 MB	832.6 MB	875 MB	123 MB	143.8 MB	28655	673029	8760121	8725535	868818944	913252352	873017344	917499904	128928882	150754860
45	3f/1b89bb	27037	alignContigs (5)	COMPLETED	0	2015-05-11 18:55:36.946	3.9s	37ms	0.0%	2.6 MB	23.2 MB	2.7 MB	23.3 MB	22.1 KB	226 B	46	3	3850	37	2719744	24322048	2793472	24481792	22588	226
33	3f/b09c05	14504	ssake (4)	COMPLETED	0	2015-05-11 16:30:03.113	2h 58m 16s	2h 57m 36s	99.8%	944.8 MB	985.4 MB	944.9 MB	985.4 MB	120.5 MB	157.8 MB	27252	700810	10695524	10656338	990736384	1033240576	990748672	1033265152	126308302	165515971
46	a6/92ca8d	890	alignContigs (6)	COMPLETED	0	2015-05-11 19:28:18.642	4.3s	40ms	0.0%	2.6 MB	23.2 MB	2.7 MB	23.3 MB	22.1 KB	226 B	46	3	4334	40	2715648	24322048	2789376	24481792	22588	226
32	be/54f7e5	14203	ssake (3)	COMPLETED	0	2015-05-11 16:29:56.059	3h 7m 53s	3h 7m 22s	99.8%	895.7 MB	936.2 MB	895.7 MB	936.3 MB	117.9 MB	155.1 MB	27021	695908	11272626	11241803	939237376	981725184	939237376	981749760	123595119	162611201
47	1f/f9a2f8	9058	alignContigs (7)	COMPLETED	0	2015-05-11 19:37:48.692	3.6s	37ms	0.0%	2.6 MB	23.2 MB	2.7 MB	23.3 MB	22.1 KB	226 B	46	3	3588	37	2719744	24322048	2793472	24481792	22588	226
40	14/9bffef	18928	ssake (8)	COMPLETED	0	2015-05-11 16:30:56.374	3h 41m 10s	3h 41m 5s	100.0%	1 GB	1.1 GB	1 GB	1.1 GB	146.4 MB	170.9 MB	33717	759338	13269778	13264992	1097961472	1140396032	1097961472	1140420608	153534651	179213187
48	b9/c740ca	24898	alignContigs (8)	COMPLETED	0	2015-05-11 20:12:06.160	3.8s	3.7s	-	-	-	-	-	-	-	-	-	3834	3742	-	-	-	-	-	-
