task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
2	7b/103d8b	31897	fastqToSsake (2)	COMPLETED	0	2015-05-12 10:57:39.026	20.8s	16.9s	128.0%	1.3 GB	27.3 GB	1.3 GB	27.4 GB	229.4 MB	16 MB	26513	33054	20754	16913	1374253056	29347868672	1378938880	29413949440	240509963	16794467
20	b1/854ca9	327	reformat (4)	COMPLETED	0	2015-05-12 10:57:44.046	15.8s	10.9s	122.6%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	250.5 MB	246.1 MB	37105	31208	15816	10860	3420160	225390592	3420160	225497088	262628811	258048000
27	83/4f5efc	1562	reformat (5)	COMPLETED	0	2015-05-12 10:57:51.053	10.7s	9.7s	121.9%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	138.9 MB	136.3 MB	20641	17313	10655	9742	3420160	225390592	3420160	225497088	145679819	142966784
11	e1/f3b807	30955	interleave (3)	COMPLETED	0	2015-05-12 10:57:29.272	36.6s	32.4s	116.0%	1.2 GB	27.5 GB	1.2 GB	27.5 GB	277.3 MB	63.5 MB	32750	131289	36607	32440	1317650432	29484191744	1317650432	29484191744	290771773	66577189
36	b1/bb5622	3842	alignReads (7)	COMPLETED	0	2015-05-12 10:58:05.884	351ms	275ms	14.0%	26.2 MB	151.9 MB	26.2 MB	152 MB	34.4 KB	279 B	79	5	351	275	27525120	159309824	27525120	159416320	35246	279
28	01/b742b1	1789	reformat (6)	COMPLETED	0	2015-05-12 10:57:51.253	15.8s	12s	116.6%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	228.4 MB	224.4 MB	33655	28358	15772	12029	3424256	225390592	3424256	225497088	239502795	235323392
15	80/1be189	31812	interleave (7)	COMPLETED	0	2015-05-12 10:57:38.936	30.9s	26s	134.0%	1.1 GB	27.5 GB	1.1 GB	27.5 GB	249.9 MB	54.8 MB	29244	113360	30938	25986	1202241536	29484191744	1202241536	29484191744	262049431	57496490
38	d5/5c6305	4207	alignReads (8)	COMPLETED	0	2015-05-12 10:58:09.939	343ms	281ms	13.0%	24 MB	151.9 MB	26 MB	152 MB	34.4 KB	279 B	79	5	343	281	25214976	159309824	27312128	159416320	35246	279
33	86/7a1691	3041	reformat (8)	COMPLETED	0	2015-05-12 10:57:59.786	10.7s	9.9s	118.9%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	122.9 MB	120.6 MB	18148	15250	10709	9934	3428352	225390592	3428352	225497088	128898507	126418944
32	7a/fa0b06	2637	reformat (7)	COMPLETED	0	2015-05-12 10:57:55.727	15.7s	12.7s	121.5%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	229.8 MB	225.8 MB	33888	28542	15673	12690	3420160	225390592	3420160	225497088	240940491	236716032
31	c1/941984	2527	ssake (3)	COMPLETED	0	2015-05-12 10:57:55.191	2h 2m 58s	2h 2m 55s	100.0%	818.8 MB	1 GB	818.8 MB	1 GB	107.7 MB	133.6 MB	24793	604023	7377923	7375261	858591232	1101459456	858591232	1101565952	112956265	140060215
41	e3/7946ae	20236	alignContigs (1)	COMPLETED	0	2015-05-12 13:00:53.173	455ms	311ms	14.0%	25.6 MB	151.9 MB	27.6 MB	152 MB	34.5 KB	279 B	79	5	455	311	26841088	159309824	28938240	159416320	35304	279
29	2f/0bea21	1858	ssake (1)	COMPLETED	0	2015-05-12 10:57:51.304	2h 4m 18s	2h 4m 15s	99.8%	837.8 MB	1 GB	837.8 MB	1 GB	106.9 MB	131.3 MB	24590	582936	7458333	7454953	878481408	1121316864	878481408	1121423360	112112485	137675376
42	9a/ae119d	23677	alignContigs (2)	COMPLETED	0	2015-05-12 13:02:09.677	366ms	297ms	0.0%	23.9 MB	151.9 MB	25.9 MB	152 MB	34.5 KB	279 B	79	5	366	297	25088000	159309824	27185152	159416320	35304	279
39	18/d5fc1e	4335	ssake (7)	COMPLETED	0	2015-05-12 10:58:10.500	2h 10m 51s	2h 10m 50s	99.8%	846.5 MB	1.1 GB	846.5 MB	1.1 GB	102.5 MB	133.7 MB	23281	597971	7851222	7849638	887644160	1128595456	887668736	1128595456	107518281	140155543
43	2e/adadee	6985	alignContigs (3)	COMPLETED	0	2015-05-12 13:09:01.743	332ms	267ms	0.0%	24.4 MB	151.9 MB	24.4 MB	152 MB	34.5 KB	279 B	79	5	332	267	25542656	159309824	25542656	159416320	35304	279
35	ab/9dea80	3457	ssake (5)	COMPLETED	0	2015-05-12 10:58:01.713	2h 21m 5s	2h 21m	99.8%	828.6 MB	1 GB	832.6 MB	1 GB	122.9 MB	143.8 MB	28652	673029	8464581	8460297	868868096	1111728128	873066496	1116033024	128915251	150754908
44	df/16d282	26197	alignContigs (4)	COMPLETED	0	2015-05-12 13:19:06.333	343ms	285ms	13.0%	24.4 MB	151.9 MB	24.4 MB	152 MB	34.5 KB	279 B	79	5	343	285	25636864	159309824	25636864	159416320	35304	279
30	ce/a2ff05	1994	ssake (2)	COMPLETED	0	2015-05-12 10:57:51.377	2h 22m 11s	2h 22m 6s	99.8%	793.9 MB	1 GB	797.9 MB	1 GB	120.1 MB	142.4 MB	27943	663903	8530746	8526144	832413696	1075335168	836612096	1079640064	125960165	149365518
45	f8/dc60b4	27690	alignContigs (5)	COMPLETED	0	2015-05-12 13:20:02.146	334ms	253ms	15.0%	28.1 MB	151.9 MB	28.1 MB	152 MB	34.5 KB	279 B	79	5	334	253	29507584	159309824	29507584	159416320	35304	279
37	e1/92d812	4057	ssake (6)	COMPLETED	0	2015-05-12 10:58:07.033	2h 53m 48s	2h 53m 48s	100.0%	945.1 MB	1.1 GB	945.1 MB	1.1 GB	120.4 MB	157.9 MB	27249	700813	10428247	10427671	991019008	1231986688	991031296	1231986688	126297746	165528298
46	1e/0fa6b4	1258	alignContigs (6)	COMPLETED	0	2015-05-12 13:51:55.323	329ms	265ms	13.0%	25.4 MB	151.9 MB	25.4 MB	152 MB	34.5 KB	279 B	79	5	329	265	26587136	159309824	26587136	159416320	35304	279
34	73/86cc4b	3091	ssake (4)	COMPLETED	0	2015-05-12 10:57:59.872	3h 7m 7s	3h 7m 3s	99.8%	887.9 MB	1.1 GB	895.9 MB	1.1 GB	128.8 MB	155.2 MB	29870	698559	11227184	11222655	931033088	1173852160	939429888	1182355456	135086534	162723720
47	57/892de8	11884	alignContigs (7)	COMPLETED	0	2015-05-12 14:05:07.086	342ms	266ms	14.0%	26.3 MB	151.9 MB	26.3 MB	152 MB	34.5 KB	279 B	79	5	342	266	27611136	159309824	27611136	159416320	35304	279
40	2b/fd78f9	4479	ssake (8)	COMPLETED	0	2015-05-12 10:58:11.406	3h 34m 53s	3h 34m 51s	99.8%	1 GB	1.2 GB	1 GB	1.2 GB	146.4 MB	170.9 MB	33744	759342	12893278	12891433	1093783552	1336619008	1097981952	1340923904	153537806	179213435
48	7f/f3170f	23975	alignContigs (8)	COMPLETED	0	2015-05-12 14:33:04.717	288ms	260ms	0.0%	1.2 MB	103.6 MB	1.2 MB	103.6 MB	23.9 KB	242 B	57	4	288	260	1232896	108650496	1232896	108650496	24501	242
