task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
2	9c/cf7f61	17980	formatBlast (1)	COMPLETED	0	2015-05-10 13:07:23.776	57.5s	56.9s	99.6%	526 MB	667.5 MB	816.1 MB	957.6 MB	1.6 GB	394.7 MB	51423	6538	57533	56933	551505920	699932672	855736320	1004163072	1683716301	413917129
32	a4/1b54d6	11287	exonerate (7)	COMPLETED	0	2015-05-10 13:08:05.848	15.8s	13.1s	52.2%	378 MB	599 MB	378 MB	599.1 MB	338.6 MB	441.6 KB	87185	161	15842	13052	396398592	628137984	396398592	628178944	355046677	452206
27	6f/ed9f45	4224	exonerate (2)	COMPLETED	0	2015-05-10 13:07:53.887	32.1s	28.1s	114.0%	115.9 MB	361.5 MB	120.6 MB	366.5 MB	359.5 MB	5.2 MB	95008	1553	32117	28106	121561088	379084800	126504960	384335872	377010583	5483351
33	1a/6d23a2	10976	blast (8)	COMPLETED	0	2015-05-10 13:08:21.313	5.8s	5.2s	43.0%	194.4 MB	705.4 MB	197.9 MB	705.4 MB	30.2 KB	389 B	29	2	5812	5219	203833344	739680256	207499264	739680256	30931	389
36	c5/4082ff	-	normExonerate (1)	COMPLETED	-	2015-05-10 13:08:27.128	16ms	4ms	-	-	-	-	-	-	-	-	-	16	4	-	-	-	-	-	-
37	dc/19ab0b	-	normExonerate (2)	COMPLETED	-	2015-05-10 13:08:27.146	116ms	1ms	-	-	-	-	-	-	-	-	-	116	1	-	-	-	-	-	-
35	fa/f755bb	20063	blast (9)	COMPLETED	0	2015-05-10 13:08:26.005	5.9s	4.4s	42.0%	248.3 MB	607.8 MB	252.2 MB	607.8 MB	30.2 KB	389 B	29	2	5862	4400	260333568	637362176	264417280	637362176	30931	389
38	40/b40022	22384	exonerate (9)	COMPLETED	0	2015-05-10 13:08:27.265	6.3s	4.4s	25.0%	41.6 MB	288.3 MB	41.6 MB	288.3 MB	9.3 MB	164.6 KB	2495	47	6343	4414	43638784	302256128	43638784	302256128	9760579	168514
40	9b/0b0566	-	normExonerate (3)	COMPLETED	-	2015-05-10 13:08:33.619	2ms	0ms	-	-	-	-	-	-	-	-	-	2	0	-	-	-	-	-	-
25	3d/63ad8b	1864	exonerate (1)	COMPLETED	0	2015-05-10 13:07:53.363	45.6s	44.8s	98.7%	606.8 MB	861 MB	606.9 MB	861.1 MB	955.8 MB	6.3 MB	248048	1867	45581	44759	636301312	902791168	636338176	902926336	1002195108	6587224
41	2d/ae9f40	-	normExonerate (4)	COMPLETED	-	2015-05-10 13:08:38.958	3ms	0ms	-	-	-	-	-	-	-	-	-	3	0	-	-	-	-	-	-
39	90/e1b1f3	30313	exonerate (10)	COMPLETED	0	2015-05-10 13:08:31.904	11.1s	9.7s	81.5%	695.1 MB	919.8 MB	695.1 MB	919.8 MB	353.8 MB	420.6 KB	90825	124	11069	9721	728875008	964509696	728875008	964509696	370936320	430700
42	a1/a762d6	-	normExonerate (5)	COMPLETED	-	2015-05-10 13:08:42.984	1ms	1ms	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-
34	96/df99c6	11815	exonerate (8)	COMPLETED	0	2015-05-10 13:08:21.691	42.1s	38.9s	70.0%	154.3 MB	402.6 MB	149.8 MB	398.2 MB	537.7 MB	6.4 MB	141119	1893	42113	38922	161812480	422187008	157065216	417513472	563809942	6732239
43	06/550464	-	normExonerate (6)	COMPLETED	-	2015-05-10 13:09:03.817	3ms	1ms	-	-	-	-	-	-	-	-	-	3	1	-	-	-	-	-	-
30	3e/5864b4	8910	exonerate (5)	COMPLETED	0	2015-05-10 13:08:04.538	2m 50s	2m 48s	111.6%	697.5 MB	950.2 MB	697.5 MB	950.2 MB	810.8 MB	41.7 MB	231550	12558	170008	167744	731402240	996306944	731414528	996306944	850194492	43716626
44	50/ce4617	-	normExonerate (7)	COMPLETED	-	2015-05-10 13:10:54.784	7ms	0ms	-	-	-	-	-	-	-	-	-	7	0	-	-	-	-	-	-
28	b7/0f7653	7640	exonerate (3)	COMPLETED	0	2015-05-10 13:08:04.174	5m 7s	5m 5s	90.9%	708 MB	1017.5 MB	708.1 MB	1017.5 MB	1.2 GB	92.5 MB	368106	27805	307027	304610	742420480	1066942464	742457344	1066942464	1303480676	97031754
45	36/922d9a	-	normExonerate (8)	COMPLETED	-	2015-05-10 13:13:11.223	5ms	1ms	-	-	-	-	-	-	-	-	-	5	1	-	-	-	-	-	-
29	5a/bda571	5044	exonerate (4)	COMPLETED	0	2015-05-10 13:07:54.123	5m 37s	5m 36s	98.6%	707.4 MB	959 MB	707.5 MB	959 MB	1.3 GB	110.8 MB	392903	33017	337332	336332	741752832	1005588480	741830656	1005588480	1354042122	116171603
46	d5/d5d8cc	-	normExonerate (9)	COMPLETED	-	2015-05-10 13:13:31.465	4ms	1ms	-	-	-	-	-	-	-	-	-	4	1	-	-	-	-	-	-
10	c5/f0aad9	27324	formatChr (1)	COMPLETED	0	2015-05-10 13:06:52.394	7m 8s	7m 5s	68.8%	156.3 MB	356.6 MB	156.6 MB	357 MB	2.5 GB	1.1 GB	3194306	891308	427966	425276	163868672	373932032	164253696	374300672	2692653342	1145652431
