task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
16	cb/592a3e	15131	formatChr (7)	COMPLETED	0	2015-05-10 10:14:20.871	11.4s	6.9s	52.0%	70.4 MB	270.7 MB	70.8 MB	271.1 MB	205 MB	204.9 MB	26309	52469	11394	6885	73818112	283848704	74186752	284229632	214917814	214899119
3	09/b9afd1	15136	formatBlast (1)	COMPLETED	0	2015-05-10 10:14:20.874	36.9s	34.6s	97.0%	94.8 MB	247.2 MB	94.8 MB	247.2 MB	996.9 MB	239.2 MB	31941	3049	36863	34591	99368960	259162112	99368960	259162112	1045330127	250814975
7	14/9135df	15134	formatBlast (7)	COMPLETED	0	2015-05-10 10:14:20.875	36.9s	34.6s	98.2%	90.1 MB	252.9 MB	117.2 MB	280 MB	1 GB	253.9 MB	32953	814	36940	34592	94457856	265232384	122888192	293580800	1078491315	266182650
4	2c/e0e9ea	15132	formatBlast (3)	COMPLETED	0	2015-05-10 10:14:20.876	41.9s	37.9s	96.6%	30.7 MB	169.1 MB	33.9 MB	172.3 MB	1 GB	263.3 MB	33224	5177	41875	37925	32210944	177278976	35495936	180690944	1087371473	276113834
15	d7/3dd943	32733	formatChr (6)	COMPLETED	0	2015-05-10 10:14:32.274	31s	29s	44.0%	31.8 MB	232.1 MB	32.6 MB	232.9 MB	2.1 GB	1 GB	373105	304819	30982	29004	33345536	243347456	34185216	244252672	2224963583	1081204554
1	2d/3f140b	15133	formatBlast (2)	COMPLETED	0	2015-05-10 10:14:20.878	57.6s	55.6s	98.8%	526.8 MB	667.5 MB	817 MB	957.6 MB	1.6 GB	411.2 MB	53613	6564	57586	55566	552427520	699932672	856657920	1004163072	1755478221	431176464
14	28/7f83b1	15135	formatChr (5)	COMPLETED	0	2015-05-10 10:14:20.873	1m 17s	1m 15s	87.0%	59.5 MB	259.8 MB	62.5 MB	262.8 MB	2.2 GB	1019.6 MB	765959	379107	77296	74749	62431232	272461824	65527808	275525632	2356874687	1069095657
9	cd/6edfe4	27870	formatBlast (9)	COMPLETED	0	2015-05-10 10:14:57.738	43s	41.9s	99.7%	363.5 MB	639.8 MB	553.8 MB	797.7 MB	1.2 GB	291.8 MB	38032	125	43042	41877	381202432	670851072	580681728	836435968	1244920017	305984442
11	0f/4d4b9f	19921	formatChr (2)	COMPLETED	0	2015-05-10 10:15:02.751	41.6s	39.9s	91.3%	358.6 MB	558.9 MB	358.9 MB	559.2 MB	2.9 GB	1.7 GB	484522	490323	41585	39872	376041472	586067968	376307712	586330112	3125181472	1830761462
6	26/a1dfcb	22120	formatBlast (6)	COMPLETED	0	2015-05-10 10:15:03.257	41.4s	38.5s	96.1%	371.6 MB	570.9 MB	559 MB	758.3 MB	1008.7 MB	229.7 MB	32318	70	41394	38487	389636096	598597632	586113024	795107328	1057683651	240882476
19	0a/7159d4	18347	blast (1)	COMPLETED	0	2015-05-10 10:15:44.337	6.4s	2.4s	40.0%	265.7 MB	498.7 MB	281.9 MB	563 MB	30.2 KB	389 B	29	2	6403	2417	278597632	522940416	295555072	590311424	30931	389
20	cb/5592b9	19957	blast (2)	COMPLETED	0	2015-05-10 10:15:44.652	6.1s	2.4s	45.0%	169.4 MB	445.7 MB	282.4 MB	563.6 MB	188.6 KB	389 B	50	2	6106	2416	177668096	467304448	296103936	590970880	193161	389
21	a2/1f5a89	12149	blast (3)	COMPLETED	0	2015-05-10 10:15:50.742	5.7s	3.4s	49.0%	134 MB	444.7 MB	280.6 MB	562.6 MB	188.6 KB	389 B	50	2	5682	3446	140500992	466313216	294281216	589979648	193161	389
22	a6/38abb8	12224	blast (4)	COMPLETED	0	2015-05-10 10:15:50.759	5.7s	3.8s	47.0%	279.1 MB	607.8 MB	284.1 MB	607.8 MB	30.2 KB	389 B	29	2	5670	3812	292675584	637362176	297914368	637362176	30931	389
2	2e/f3c677	15139	formatBlast (4)	COMPLETED	0	2015-05-10 10:14:20.874	1m 38s	1m 34s	98.3%	96.8 MB	241 MB	104.8 MB	249 MB	2.4 GB	625.8 MB	79831	7882	97933	93559	101511168	252657664	109928448	261074944	2614589673	656207498
23	d7/105099	4914	blast (5)	COMPLETED	0	2015-05-10 10:15:56.425	5.7s	2.7s	44.0%	311.3 MB	527.2 MB	311.3 MB	591.2 MB	30.2 KB	389 B	29	2	5725	2662	326410240	552763392	326410240	619872256	30931	389
24	2d/51d91c	4953	blast (6)	COMPLETED	0	2015-05-10 10:15:56.434	5.8s	5.4s	43.0%	145.5 MB	487.5 MB	268.9 MB	551.5 MB	188.6 KB	510 B	50	3	5779	5398	152612864	511135744	281915392	578248704	193161	510
18	77/e93047	15140	formatChr (9)	COMPLETED	0	2015-05-10 10:14:20.872	1m 43s	1m 41s	90.0%	677.8 MB	878 MB	678.5 MB	878.7 MB	2.8 GB	2.1 GB	1044621	698324	102756	100788	710709248	920649728	711430144	921399296	3022901946	2244686552
13	1f/f89bcd	15138	formatChr (4)	COMPLETED	0	2015-05-10 10:14:20.873	1m 43s	1m 43s	81.8%	336.3 MB	536.6 MB	336.9 MB	537.1 MB	1.4 GB	1.1 GB	949391	440761	103087	102948	352686080	562679808	353263616	563208192	1461210335	1141482005
25	58/0f32aa	16517	exonerate (1)	COMPLETED	0	2015-05-10 10:15:58.807	11s	8s	80.3%	695.3 MB	919.8 MB	695.3 MB	919.8 MB	353.8 MB	420.6 KB	90825	124	10993	8020	729063424	964509696	729063424	964509696	370936320	430700
26	ac/bc3d8a	28322	blast (7)	COMPLETED	0	2015-05-10 10:16:02.151	10.8s	6.4s	93.8%	551.9 MB	882.1 MB	650.4 MB	918.7 MB	188.6 KB	389 B	50	2	10811	6443	578678784	924958720	682016768	963375104	193161	389
31	6d/330792	-	normExonerate (1)	COMPLETED	-	2015-05-10 10:16:12.965	6ms	1ms	-	-	-	-	-	-	-	-	-	6	1	-	-	-	-	-	-
