task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
18	82/5ddd9e	7600	formatChr (9)	COMPLETED	0	2015-05-10 09:27:21.225	1m 44s	1m 43s	86.6%	646.2 MB	846.5 MB	646.8 MB	847.1 MB	2.6 GB	2.1 GB	1032092	697021	103874	102841	677548032	887603200	678219776	888229888	2844736749	2244647965
19	c9/95772a	12159	blast (1)	COMPLETED	0	2015-05-10 09:28:59.422	5.9s	5.4s	42.0%	152.3 MB	484.2 MB	267.2 MB	546.3 MB	188.6 KB	1.5 KB	50	4	5882	5408	159731712	507727872	280231936	572825600	193161	1563
20	ae/0b5691	14737	blast (2)	COMPLETED	0	2015-05-10 09:28:59.941	5.8s	2.6s	44.0%	153.2 MB	445 MB	283.4 MB	563 MB	188.6 KB	389 B	50	2	5804	2618	160686080	466644992	297123840	590311424	193161	389
21	12/2997a8	4213	blast (3)	COMPLETED	0	2015-05-10 09:29:05.099	5.6s	3.3s	49.0%	122.2 MB	444.7 MB	280.7 MB	562.6 MB	188.6 KB	389 B	50	2	5644	3254	128151552	466313216	294285312	589979648	193161	389
22	70/cc0900	5349	blast (4)	COMPLETED	0	2015-05-10 09:29:05.305	5.6s	5.4s	52.0%	230.3 MB	705.4 MB	233.3 MB	705.4 MB	30.2 KB	389 B	29	2	5636	5445	241463296	739680256	244658176	739680256	30931	389
23	6a/a69fe8	7611	blast (5)	COMPLETED	0	2015-05-10 09:29:05.746	5.6s	2.7s	41.0%	291.3 MB	473.2 MB	295 MB	473.2 MB	30.2 KB	389 B	29	2	5578	2676	305426432	496205824	309338112	496205824	30931	389
24	13/05286a	30163	blast (6)	COMPLETED	0	2015-05-10 09:29:10.744	5.7s	3.6s	49.0%	286 MB	607.8 MB	288.8 MB	607.8 MB	30.2 KB	389 B	29	2	5731	3608	299900928	637362176	302874624	637362176	30931	389
26	1e/296696	32733	exonerate (1)	COMPLETED	0	2015-05-10 09:29:11.325	6.1s	3.7s	8.0%	35.2 MB	256.2 MB	35.2 MB	256.2 MB	9.2 MB	164.6 KB	2458	47	6130	3651	36945920	268636160	36945920	268636160	9661429	168514
6	30/d8a18d	20179	formatBlast (6)	COMPLETED	0	2015-05-10 09:28:39.225	41.8s	38.2s	94.1%	371.6 MB	570.9 MB	558.9 MB	758.3 MB	1011 MB	250 MB	32392	172	41761	38212	389623808	598597632	586100736	795107328	1060108483	262190570
7	39/6c7b82	20308	formatBlast (7)	COMPLETED	0	2015-05-10 09:28:39.265	41.7s	38.7s	89.8%	90.9 MB	252.9 MB	117.9 MB	280 MB	1 GB	262.6 MB	33962	1607	41725	38687	95301632	265232384	123588608	293580800	1111554227	275324337
29	14/ce0a29	-	normExonerate (1)	COMPLETED	-	2015-05-10 09:29:20.990	11ms	4ms	-	-	-	-	-	-	-	-	-	11	4	-	-	-	-	-	-
25	27/894587	31284	blast (7)	COMPLETED	0	2015-05-10 09:29:10.942	11.5s	6.5s	92.1%	556.3 MB	882.1 MB	650.4 MB	918.7 MB	188.6 KB	389 B	50	2	11457	6497	583335936	924958720	682037248	963375104	193161	389
15	6b/d1124f	7593	formatChr (6)	COMPLETED	0	2015-05-10 09:27:21.230	2m 4s	2m 3s	80.1%	352.8 MB	553.1 MB	353.7 MB	554 MB	2.4 GB	1.1 GB	1126827	465572	124240	122600	369967104	579956736	370917376	580866048	2626578119	1144419166
30	f6/6993b2	10429	blast (8)	COMPLETED	0	2015-05-10 09:29:21.003	6.4s	5s	50.0%	176.7 MB	553.3 MB	270.2 MB	553.3 MB	188.6 KB	510 B	50	3	6411	4991	185245696	580182016	283353088	580182016	193161	510
31	cb/c8465e	10455	blast (9)	COMPLETED	0	2015-05-10 09:29:21.012	6.4s	2.4s	53.0%	175.9 MB	575.2 MB	283.9 MB	575.2 MB	188.6 KB	389 B	50	2	6409	2418	184483840	603090944	297709568	603090944	193161	389
28	62/de4b8a	23185	exonerate (3)	COMPLETED	0	2015-05-10 09:29:17.456	10.7s	9s	54.1%	695.3 MB	919.8 MB	695.3 MB	919.8 MB	202 MB	413.8 KB	51964	122	10723	8954	729079808	964509696	729079808	964509696	211821527	423745
35	90/96c7b1	-	normExonerate (2)	COMPLETED	-	2015-05-10 09:29:28.190	2ms	1ms	-	-	-	-	-	-	-	-	-	2	1	-	-	-	-	-	-
11	a3/e7b9f2	9716	formatChr (2)	COMPLETED	0	2015-05-10 09:27:52.641	1m 48s	1m 48s	83.1%	287.8 MB	488.1 MB	288.6 MB	488.9 MB	1.4 GB	1.1 GB	955023	441770	108164	107639	301776896	511758336	302637056	512647168	1465696065	1141512528
27	1b/a31c48	22490	exonerate (2)	COMPLETED	0	2015-05-10 09:29:16.477	52.8s	48.4s	82.2%	608.1 MB	924 MB	608.1 MB	924 MB	955.4 MB	6.1 MB	247867	1818	52786	48350	637587456	968880128	637677568	968880128	1001781438	6423223
14	84/b6d16e	25491	formatChr (5)	COMPLETED	0	2015-05-10 09:28:55.308	1m 14s	1m 13s	86.0%	335.8 MB	536 MB	336 MB	536.3 MB	2.2 GB	1019.4 MB	743628	375097	73971	73440	352137216	562085888	352321536	562352128	2348000815	1068969043
37	c8/a4a9a1	-	normExonerate (3)	COMPLETED	-	2015-05-10 09:30:09.277	7ms	0ms	-	-	-	-	-	-	-	-	-	7	0	-	-	-	-	-	-
34	a5/c2a4e9	1019	exonerate (6)	COMPLETED	0	2015-05-10 09:29:27.491	42s	39.1s	63.7%	150 MB	461.5 MB	150 MB	461.5 MB	530 MB	6.3 MB	139047	1842	41957	39079	157310976	483962880	157331456	483962880	555726620	6554226
41	d1/b6600d	-	normExonerate (4)	COMPLETED	-	2015-05-10 09:30:09.460	4ms	1ms	-	-	-	-	-	-	-	-	-	4	1	-	-	-	-	-	-
36	1e/2aa9a6	12098	exonerate (7)	COMPLETED	0	2015-05-10 09:29:40.847	32.6s	30s	96.0%	115.4 MB	413.9 MB	120.6 MB	413.9 MB	357 MB	4.9 MB	94130	1457	32570	29988	121020416	434016256	126443520	434057216	374336018	5155679
42	a4/bc260d	-	normExonerate (5)	COMPLETED	-	2015-05-10 09:30:13.428	3ms	1ms	-	-	-	-	-	-	-	-	-	3	1	-	-	-	-	-	-
40	a5/bfcc55	23749	exonerate (10)	COMPLETED	0	2015-05-10 09:30:09.324	16.1s	14.3s	47.0%	376.9 MB	599 MB	376.9 MB	599.1 MB	315.7 MB	432.7 KB	81238	149	16065	14310	395239424	628137984	395239424	628178944	331061228	443076
43	b2/35d285	-	normExonerate (6)	COMPLETED	-	2015-05-10 09:30:25.402	3ms	0ms	-	-	-	-	-	-	-	-	-	3	0	-	-	-	-	-	-
38	dd/c3058e	23758	exonerate (8)	COMPLETED	0	2015-05-10 09:30:09.328	2m 39s	2m 36s	105.4%	683.9 MB	936.2 MB	684 MB	936.2 MB	812.5 MB	42.3 MB	232359	12747	159205	155896	717168640	981647360	717201408	981647360	851972343	44372019
44	8e/098bd6	-	normExonerate (7)	COMPLETED	-	2015-05-10 09:32:48.551	8ms	1ms	-	-	-	-	-	-	-	-	-	8	1	-	-	-	-	-	-
12	21/17c175	7595	formatChr (3)	COMPLETED	0	2015-05-10 09:27:21.226	7m 8s	7m 4s	81.4%	216.7 MB	416.9 MB	217.6 MB	417.9 MB	2.7 GB	1.1 GB	3206087	892456	428002	424280	227196928	437182464	228143104	438198272	2873974522	1145686811
32	90/de1527	1039	exonerate (4)	COMPLETED	0	2015-05-10 09:29:27.495	5m 26s	5m 26s	103.3%	704.2 MB	955.8 MB	704.2 MB	955.8 MB	1.2 GB	93.6 MB	369406	28126	326340	326262	738357248	1002225664	738381824	1002225664	1306398787	98175015
46	2a/6a3ef9	-	normExonerate (8)	COMPLETED	-	2015-05-10 09:34:53.846	4ms	0ms	-	-	-	-	-	-	-	-	-	4	0	-	-	-	-	-	-
13	51/a63ace	7598	formatChr (4)	COMPLETED	0	2015-05-10 09:27:21.223	7m 33s	7m 31s	88.5%	656.8 MB	857.1 MB	657.1 MB	857.4 MB	6 GB	2.5 GB	3539043	1268171	453390	450641	688660480	898695168	689045504	899084288	6444445019	2664299011
33	f7/091610	1051	exonerate (5)	COMPLETED	0	2015-05-10 09:29:27.498	5m 31s	5m 30s	94.0%	705.7 MB	957.2 MB	705.7 MB	957.2 MB	1.3 GB	108.5 MB	390122	32324	331388	330019	739954688	1003675648	739954688	1003675648	1347882022	113719281
48	05/836c25	-	normExonerate (9)	COMPLETED	-	2015-05-10 09:34:58.898	4ms	1ms	-	-	-	-	-	-	-	-	-	4	1	-	-	-	-	-	-
47	29/467a19	9860	exonerate (12)	COMPLETED	0	2015-05-10 09:34:54.639	10.5s	5.9s	42.3%	54.4 MB	274.6 MB	54.4 MB	274.6 MB	120.3 MB	2.2 MB	32090	663	10524	5917	57024512	287965184	57024512	287965184	126099125	2339361
49	b3/7cad8f	-	normExonerate (10)	COMPLETED	-	2015-05-10 09:35:05.176	2ms	0ms	-	-	-	-	-	-	-	-	-	2	0	-	-	-	-	-	-
45	85/750920	22100	exonerate (11)	COMPLETED	0	2015-05-10 09:34:29.265	1m 36s	1m 33s	124.5%	41.1 MB	287 MB	41.1 MB	287 MB	598.6 MB	51.5 MB	182962	15432	96137	93001	43134976	300978176	43134976	300978176	627685452	54000372
50	47/a0d624	-	normExonerate (11)	COMPLETED	-	2015-05-10 09:36:05.419	3ms	1ms	-	-	-	-	-	-	-	-	-	3	1	-	-	-	-	-	-
39	c6/d4d186	23753	exonerate (9)	COMPLETED	0	2015-05-10 09:30:09.326	6m 7s	6m 2s	149.4%	696.7 MB	949 MB	696.7 MB	949 MB	1.2 GB	116.8 MB	403185	35634	367041	362482	730562560	995069952	730570752	995069952	1337428290	122436302
51	74/4eb432	-	normExonerate (12)	COMPLETED	-	2015-05-10 09:36:16.381	6ms	0ms	-	-	-	-	-	-	-	-	-	6	0	-	-	-	-	-	-
53	a6/4a94be	14744	similarity (2)	COMPLETED	0	2015-05-10 09:36:16.509	5.5s	662ms	0.0%	8.4 MB	123.1 MB	8.4 MB	123.1 MB	115.6 KB	4.9 KB	145	450	5471	662	8835072	129118208	8835072	129126400	118422	5014
58	b8/605086	14748	similarity (7)	COMPLETED	0	2015-05-10 09:36:16.510	5.5s	867ms	0.0%	8.4 MB	123.1 MB	8.4 MB	123.1 MB	227.7 KB	4.9 KB	182	450	5481	867	8847360	129118208	8847360	129126400	233117	5014
55	7b/296451	14756	similarity (4)	COMPLETED	0	2015-05-10 09:36:16.511	5.5s	5.3s	0.0%	8.4 MB	123.1 MB	8.4 MB	123.1 MB	720.7 KB	4.9 KB	293	450	5482	5315	8835072	129122304	8835072	129126400	737982	5014
59	1e/070870	14759	similarity (8)	COMPLETED	0	2015-05-10 09:36:16.511	5.5s	2s	2.0%	36.4 MB	151 MB	36.4 MB	151 MB	784.1 KB	16.5 KB	353	470	5485	2011	38191104	158326784	38191104	158326784	802933	16924
54	76/4f553a	14737	similarity (3)	COMPLETED	0	2015-05-10 09:36:16.506	5.5s	799ms	0.0%	8.4 MB	123.1 MB	8.4 MB	123.1 MB	157.9 KB	4.9 KB	145	450	5503	799	8830976	129118208	8830976	129126400	161678	4996
61	9d/5b6ed9	14738	similarity (10)	COMPLETED	0	2015-05-10 09:36:16.507	5.5s	663ms	0.0%	8.4 MB	123.1 MB	8.4 MB	123.1 MB	98.5 KB	4.9 KB	145	450	5507	663	8847360	129118208	8847360	129126400	100862	5014
60	b2/b53716	14739	similarity (9)	COMPLETED	0	2015-05-10 09:36:16.507	5.5s	1.2s	0.0%	8.4 MB	123.1 MB	9.6 MB	124.6 MB	301.4 KB	5 KB	221	451	5509	1154	8843264	129118208	10059776	130699264	308618	5100
57	1c/408d0e	14743	similarity (6)	COMPLETED	0	2015-05-10 09:36:16.509	5.5s	837ms	3.0%	35.7 MB	150.2 MB	35.7 MB	150.2 MB	307.2 KB	9.6 KB	227	473	5510	837	37437440	157515776	37437440	157515776	314588	9827
52	a1/f3d836	14753	similarity (1)	COMPLETED	0	2015-05-10 09:36:16.510	5.5s	630ms	0.0%	8.4 MB	123.1 MB	8.4 MB	123.1 MB	70.8 KB	4.9 KB	145	450	5510	630	8843264	129118208	8843264	129126400	72462	5014
62	2c/e2b614	14754	similarity (11)	COMPLETED	0	2015-05-10 09:36:16.510	5.5s	635ms	2.0%	35.4 MB	150 MB	35.4 MB	150 MB	123.1 KB	7.1 KB	227	473	5512	635	37154816	157245440	37154816	157245440	126076	7236
66	42/608b75	16091	similarity (15)	COMPLETED	0	2015-05-10 09:36:21.992	259ms	169ms	1.0%	24.3 MB	138.9 MB	35.4 MB	150 MB	115.8 KB	6.8 KB	219	469	259	169	25460736	145620992	37122048	157249536	118580	6971
64	32/69fe57	16098	similarity (13)	COMPLETED	0	2015-05-10 09:36:21.997	367ms	284ms	0.0%	8.4 MB	123.1 MB	8.4 MB	123.1 MB	140.9 KB	4.9 KB	145	450	367	284	8839168	129101824	8851456	129110016	144270	5020
70	79/1fe207	16111	similarity (19)	COMPLETED	0	2015-05-10 09:36:22.014	382ms	330ms	0.0%	8.4 MB	123.1 MB	8.4 MB	123.1 MB	81.9 KB	4.9 KB	145	450	382	330	8839168	129118208	8839168	129126400	83902	5014
69	c0/68bb68	16106	similarity (18)	COMPLETED	0	2015-05-10 09:36:22.010	478ms	334ms	0.0%	8.4 MB	123.1 MB	8.4 MB	123.1 MB	107.4 KB	4.9 KB	145	450	478	334	8847360	129118208	8847360	129126400	109934	5008
56	f7/572dbe	16085	similarity (5)	COMPLETED	0	2015-05-10 09:36:21.982	543ms	402ms	3.0%	35.7 MB	150.2 MB	35.8 MB	150.2 MB	526.1 KB	306.1 KB	311	563	543	402	37408768	157519872	37519360	157519872	538712	313455
63	a4/06ccec	16121	similarity (12)	COMPLETED	0	2015-05-10 09:36:22.019	516ms	392ms	2.0%	71.8 MB	199.3 MB	71.9 MB	199.3 MB	291.1 KB	9.4 KB	223	472	516	392	75333632	209002496	75362304	209010688	298088	9654
65	58/b2c0e0	16093	similarity (14)	COMPLETED	0	2015-05-10 09:36:21.994	564ms	490ms	0.0%	8.4 MB	123.1 MB	8.4 MB	123.1 MB	127.7 KB	4.9 KB	145	450	564	490	8839168	129118208	8839168	129126400	130742	5014
72	c4/29ec89	16116	similarity (21)	COMPLETED	0	2015-05-10 09:36:22.017	562ms	458ms	0.0%	8.4 MB	123.1 MB	8.4 MB	123.1 MB	100.3 KB	4.9 KB	145	450	562	458	8835072	129118208	8835072	129126400	102742	5014
78	c1/37cc11	16126	similarity (27)	COMPLETED	0	2015-05-10 09:36:22.025	604ms	517ms	0.0%	8.4 MB	123.1 MB	8.4 MB	123.1 MB	136.9 KB	4.9 KB	145	450	604	517	8847360	129118208	8847360	129126400	140214	5008
73	a1/7feb3a	16953	similarity (22)	COMPLETED	0	2015-05-10 09:36:22.364	360ms	260ms	0.0%	17.9 MB	132.4 MB	28 MB	142.5 MB	177.2 KB	7.6 KB	223	467	360	260	18788352	138870784	29384704	149413888	181482	7787
76	d2/0ceaad	17273	similarity (25)	COMPLETED	0	2015-05-10 09:36:22.489	305ms	209ms	2.0%	35.5 MB	150 MB	35.5 MB	150 MB	166.1 KB	7.6 KB	223	472	305	209	37203968	157237248	37208064	157241344	170110	7769
77	6e/e2b88a	17441	similarity (26)	COMPLETED	0	2015-05-10 09:36:22.559	394ms	243ms	0.0%	8.4 MB	123.1 MB	8.4 MB	123.1 MB	78.1 KB	4.9 KB	145	450	394	243	8839168	129118208	8839168	129126400	79974	5008
81	bf/e84227	17647	similarity (30)	COMPLETED	0	2015-05-10 09:36:22.630	614ms	472ms	2.0%	35.8 MB	150.3 MB	40.5 MB	154.7 MB	596.8 KB	205.7 KB	337	526	614	472	37580800	157650944	42446848	162263040	611115	210623
83	17/a44c36	18241	similarity (32)	COMPLETED	0	2015-05-10 09:36:22.954	366ms	276ms	2.0%	35.6 MB	150.1 MB	35.6 MB	150.1 MB	214.6 KB	8.4 KB	227	475	366	276	37294080	157380608	37298176	157384704	219708	8554
85	4b/287779	18816	similarity (34)	COMPLETED	0	2015-05-10 09:36:23.321	276ms	186ms	2.0%	35.5 MB	150.1 MB	35.5 MB	150.1 MB	179.5 KB	7.8 KB	223	472	276	186	37232640	157380608	37236736	157384704	183858	7958
71	aa/2b0677	16122	similarity (20)	COMPLETED	0	2015-05-10 09:36:22.021	5.6s	865ms	19.0%	108.8 MB	249.2 MB	108.8 MB	249.3 MB	397.4 KB	12 KB	250	472	5616	865	114114560	261349376	114122752	261361664	406932	12283
67	92/e93c7f	16666	similarity (16)	COMPLETED	0	2015-05-10 09:36:22.251	5.8s	1.3s	55.0%	110.4 MB	251 MB	110.4 MB	251 MB	796.6 KB	16.9 KB	357	475	5766	1289	115757056	263213056	115765248	263221248	815733	17257
68	05/61eb6f	19475	similarity (17)	COMPLETED	0	2015-05-10 09:36:27.637	415ms	345ms	0.0%	108.3 MB	248.8 MB	108.3 MB	248.8 MB	364.7 KB	10.5 KB	288	473	415	345	113520640	260894720	113528832	260907008	373443	10750
74	45/bc3f8e	17070	similarity (23)	COMPLETED	0	2015-05-10 09:36:22.396	5.8s	868ms	26.0%	109.6 MB	250.1 MB	109.6 MB	250.1 MB	519.1 KB	14.1 KB	308	474	5793	868	114876416	262270976	114884608	262279168	531580	14470
87	77/8fd8c7	17372	similarity (36)	COMPLETED	0	2015-05-10 09:36:22.537	5.8s	1.4s	63.5%	110.6 MB	251.1 MB	110.6 MB	251.2 MB	845.7 KB	17.6 KB	357	475	5822	1434	115998720	263344128	116006912	263352320	865969	18000
80	cc/e1fa65	17484	similarity (29)	COMPLETED	0	2015-05-10 09:36:22.581	5.8s	1.8s	61.5%	111.4 MB	251.8 MB	111.4 MB	251.8 MB	810 KB	19.3 KB	362	474	5799	1833	116781056	264048640	116789248	264056832	829484	19728
82	59/4c877a	17888	similarity (31)	COMPLETED	0	2015-05-10 09:36:22.724	5.7s	1.1s	50.0%	109.6 MB	250.1 MB	110 MB	250.5 MB	613.7 KB	14.2 KB	357	476	5702	1081	114966528	262209536	115298304	262647808	628410	14589
79	ef/5dff7c	17987	similarity (28)	COMPLETED	0	2015-05-10 09:36:22.795	5.7s	1.2s	53.0%	109.9 MB	250.4 MB	110.2 MB	250.6 MB	668.5 KB	15.1 KB	357	476	5708	1241	115269632	262615040	115576832	262815744	684564	15451
90	c4/509e32	19732	similarity (39)	COMPLETED	0	2015-05-10 09:36:28.190	491ms	436ms	21.0%	108.4 MB	248.8 MB	108.7 MB	249.1 MB	339 KB	10.3 KB	296	479	491	436	113688576	260845568	113958912	261173248	347124	10557
94	cc/00d923	20218	similarity (43)	COMPLETED	0	2015-05-10 09:36:28.504	217ms	154ms	1.0%	21.5 MB	136 MB	28.5 MB	143 MB	108.6 KB	6.7 KB	192	463	217	154	22548480	142647296	29843456	149946368	111254	6876
84	ad/7903e3	18669	similarity (33)	COMPLETED	0	2015-05-10 09:36:23.244	5.5s	716ms	37.0%	109.3 MB	249.9 MB	109.3 MB	249.9 MB	583 KB	13.7 KB	355	474	5515	716	114634752	262049792	114642944	262062080	596993	14032
91	b3/5055cf	19900	similarity (40)	COMPLETED	0	2015-05-10 09:36:28.359	439ms	381ms	2.0%	71.8 MB	199.3 MB	71.9 MB	199.3 MB	265.9 KB	9.4 KB	235	481	439	381	75333632	209010688	75341824	209018880	272332	9601
92	31/89e2b7	19911	similarity (41)	COMPLETED	0	2015-05-10 09:36:28.380	458ms	377ms	2.0%	71.9 MB	199.4 MB	71.9 MB	199.4 MB	300.3 KB	9.5 KB	223	472	458	377	75350016	209104896	75358208	209113088	307492	9755
95	77/d496d0	20507	similarity (44)	COMPLETED	0	2015-05-10 09:36:28.682	306ms	193ms	0.0%	32.5 MB	147 MB	35.5 MB	150 MB	172.7 KB	7.5 KB	223	467	306	193	34054144	154136576	37220352	157249536	176878	7725
96	7e/5a168f	20562	similarity (45)	COMPLETED	0	2015-05-10 09:36:28.721	403ms	343ms	0.0%	72 MB	199.4 MB	72 MB	199.4 MB	319.4 KB	9.9 KB	292	475	403	343	75448320	209125376	75456512	209133568	327026	10151
75	14/49ed0a	17346	similarity (24)	COMPLETED	0	2015-05-10 09:36:22.526	11s	7.1s	95.7%	116.9 MB	257.2 MB	116.9 MB	257.3 MB	1.4 MB	27.5 KB	568	488	10952	7140	122548224	269746176	122556416	269754368	1519737	28189
88	28/004d87	19602	similarity (37)	COMPLETED	0	2015-05-10 09:36:28.018	5.5s	535ms	19.0%	108.7 MB	249.1 MB	109 MB	249.4 MB	415 KB	11.3 KB	292	476	5519	535	114012160	261189632	114302976	261529600	425003	11588
89	5c/294e11	19622	similarity (38)	COMPLETED	0	2015-05-10 09:36:28.052	5.5s	833ms	40.0%	109.3 MB	249.7 MB	109.6 MB	250.1 MB	538.5 KB	13.2 KB	292	476	5506	833	114610176	261824512	114921472	262254592	551402	13470
93	02/2c99b7	19996	similarity (42)	COMPLETED	0	2015-05-10 09:36:28.430	5.5s	1.1s	32.0%	109.6 MB	249.9 MB	109.9 MB	250.3 MB	594 KB	14 KB	357	476	5539	1073	114888704	262025216	115212288	262488064	608263	14308
86	21/e68d8c	19185	similarity (35)	COMPLETED	0	2015-05-10 09:36:23.598	10.5s	5.7s	36.5%	113.3 MB	254 MB	113.3 MB	254 MB	5.2 MB	3.9 MB	1562	1519	10545	5677	118796288	266293248	118804480	266301440	5431646	4094547
97	7d/0381b2	20627	similarity (46)	COMPLETED	0	2015-05-10 09:36:28.760	5.5s	1.9s	38.0%	110.6 MB	251.2 MB	110.6 MB	251.2 MB	852.7 KB	17.8 KB	426	478	5484	1851	115994624	263438336	116002816	263446528	873213	18203
98	01/182200	21190	matrix (1)	COMPLETED	0	2015-05-10 09:36:34.275	208ms	139ms	-	-	-	-	-	-	-	-	-	208	139	-	-	-	-	-	-
