task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
11	9b/57c5ca	15063	formatChr (2)	COMPLETED	0	2015-05-10 11:42:59.183	3m 34s	1m 37s	57.9%	511.5 MB	524.6 MB	511.7 MB	524.8 MB	3 GB	1.7 GB	495879	492039	213753	97272	536358912	550031360	536588288	550313984	3191845662	1830812378
16	ff/281cdc	19351	formatChr (7)	COMPLETED	0	2015-05-10 11:42:13.137	4m 25s	3m 26s	30.6%	478.9 MB	491.9 MB	479.1 MB	492.2 MB	3.4 GB	2.1 GB	1075338	700454	264604	206070	502153216	515842048	502374400	516112384	3648708649	2244750249
27	05/3d95f4	25071	exonerate (1)	COMPLETED	0	2015-05-10 11:45:52.828	55s	39.4s	51.4%	151.6 MB	205.2 MB	151.7 MB	205.2 MB	528.6 MB	6.2 MB	138439	1820	54975	39422	158994432	215187456	159047680	215199744	554234016	6466124
36	7b/041644	28750	exonerate (9)	COMPLETED	0	2015-05-10 11:46:47.803	10.2s	8.2s	72.5%	695.6 MB	732.6 MB	695.6 MB	732.7 MB	291.3 MB	421.1 KB	74824	126	10211	8156	729337856	768229376	729337856	768241664	305443405	431165
32	5d/18e65a	4303	exonerate (5)	COMPLETED	0	2015-05-10 11:46:14.308	47.8s	46.5s	94.6%	608.5 MB	669.9 MB	608.6 MB	669.9 MB	947.5 MB	6.1 MB	245632	1815	47824	46512	638107648	702390272	638128128	702402560	993561460	6420764
38	96/08f70a	-	normExonerate (1)	COMPLETED	-	2015-05-10 11:47:02.139	12ms	10ms	-	-	-	-	-	-	-	-	-	12	10	-	-	-	-	-	-
39	d5/ed8007	-	normExonerate (2)	COMPLETED	-	2015-05-10 11:47:02.151	97ms	0ms	-	-	-	-	-	-	-	-	-	97	0	-	-	-	-	-	-
40	e8/d120dc	-	normExonerate (3)	COMPLETED	-	2015-05-10 11:47:02.248	3ms	0ms	-	-	-	-	-	-	-	-	-	3	0	-	-	-	-	-	-
37	dd/a0235c	10227	exonerate (10)	COMPLETED	0	2015-05-10 11:46:58.015	4.7s	3.3s	16.0%	35.5 MB	69 MB	35.5 MB	69 MB	9 MB	82.6 KB	2373	26	4724	3332	37224448	72359936	37224448	72372224	9453851	84605
41	d4/a0c361	-	normExonerate (4)	COMPLETED	-	2015-05-10 11:47:02.752	2ms	0ms	-	-	-	-	-	-	-	-	-	2	0	-	-	-	-	-	-
35	3a/974212	16299	exonerate (8)	COMPLETED	0	2015-05-10 11:46:37.742	31s	27.2s	96.3%	117.5 MB	169.7 MB	120.8 MB	172.9 MB	359.3 MB	5.1 MB	94720	1530	30971	27207	123162624	177975296	126701568	181321728	376747226	5395161
42	5f/2a3d46	-	normExonerate (5)	COMPLETED	-	2015-05-10 11:47:08.724	3ms	0ms	-	-	-	-	-	-	-	-	-	3	0	-	-	-	-	-	-
28	3a/76216e	25292	exonerate (2)	COMPLETED	0	2015-05-10 11:45:52.910	1m 19s	1m 4s	106.3%	665.5 MB	704 MB	665.5 MB	704 MB	639.4 MB	4.8 MB	166835	1512	79255	63580	697847808	738222080	697847808	738234368	670502028	5078709
43	dc/1cedbe	-	normExonerate (6)	COMPLETED	-	2015-05-10 11:47:12.176	2ms	0ms	-	-	-	-	-	-	-	-	-	2	0	-	-	-	-	-	-
30	4d/f6cb1d	29960	exonerate (4)	COMPLETED	0	2015-05-10 11:45:56.271	2m 19s	2m 7s	103.5%	1.3 GB	1.4 GB	1.3 GB	1.4 GB	1008.9 MB	26.3 MB	272912	7827	139483	127200	1390198784	1464303616	1390198784	1464315904	1057916207	27570293
44	ba/47639e	-	normExonerate (7)	COMPLETED	-	2015-05-10 11:48:15.769	5ms	0ms	-	-	-	-	-	-	-	-	-	5	0	-	-	-	-	-	-
12	ee/ccc113	20467	formatChr (3)	COMPLETED	0	2015-05-10 11:40:40.056	10m 15s	10m 6s	93.4%	806.7 MB	819.7 MB	806.9 MB	820 MB	6 GB	2.5 GB	3556717	1271296	614711	605944	845905920	859529216	846139392	859815936	6456169193	2664439057
