task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
1	37/9f41d6	27410	fastqToSsake (1)	COMPLETED	0	2015-05-11 23:54:17.793	18.4s	15.4s	122.0%	1.3 GB	26 GB	1.3 GB	26 GB	192 MB	9.4 MB	25646	19430	18358	15365	1370386432	27910385664	1371561984	27911028736	201367701	9869936
5	cc/2451b1	27404	fastqToSsake (5)	COMPLETED	0	2015-05-11 23:54:17.799	30.3s	19.2s	93.4%	1.3 GB	26 GB	1.3 GB	26.1 GB	198.5 MB	16.6 MB	26467	34312	30346	19194	1369231360	27910385664	1370419200	27976441856	208097827	17433270
2	6e/99f47c	27403	fastqToSsake (2)	COMPLETED	0	2015-05-11 23:54:17.801	30.4s	18s	106.0%	1.5 GB	26 GB	1.5 GB	26.1 GB	230.6 MB	15.6 MB	30584	32226	30357	18036	1561190400	27910385664	1561190400	27976441856	241828140	16381732
6	ef/f0fc99	27407	fastqToSsake (6)	COMPLETED	0	2015-05-11 23:54:17.794	30.4s	21.2s	94.2%	1.5 GB	26 GB	1.5 GB	26.1 GB	249.6 MB	14.5 MB	33017	30029	30382	21175	1610903552	27910750208	1610903552	27976441856	261758110	15250438
9	6a/ccd492	27402	interleave (1)	COMPLETED	0	2015-05-11 23:54:17.796	30.4s	24.3s	128.0%	1.1 GB	26.1 GB	1.1 GB	26.2 GB	178.3 MB	42.9 MB	23976	88620	30391	24277	1145356288	28046708736	1145356288	28113842176	186996960	44932812
14	f6/df4420	27408	interleave (6)	COMPLETED	0	2015-05-11 23:54:17.797	30.8s	27.4s	102.0%	1.1 GB	26.1 GB	1.1 GB	26.1 GB	219 MB	54.3 MB	29180	112262	30788	27379	1198137344	28046708736	1198137344	28047294464	229626437	56916374
15	6f/c01535	27406	interleave (7)	COMPLETED	0	2015-05-11 23:54:17.794	40.1s	26.9s	94.6%	1.1 GB	26.1 GB	1.1 GB	26.2 GB	192.7 MB	48.6 MB	25811	100479	40083	26895	1161043968	28046708736	1161043968	28113842176	202039898	50936018
10	ae/3f32be	27405	interleave (2)	COMPLETED	0	2015-05-11 23:54:17.795	40.1s	25.7s	122.0%	1.1 GB	26.1 GB	1.1 GB	26.2 GB	179.1 MB	41.2 MB	24078	85166	40105	25719	1163038720	28046708736	1163038720	28113842176	187845838	43177172
13	4e/5c03b8	27409	interleave (5)	COMPLETED	0	2015-05-11 23:54:17.797	40.4s	32.3s	106.0%	1.1 GB	26.1 GB	1.1 GB	26.2 GB	219.1 MB	52.5 MB	29193	108648	40425	32285	1215655936	28046708736	1215660032	28113842176	229732730	55088408
16	0f/4bcaf4	27411	interleave (8)	COMPLETED	0	2015-05-11 23:54:17.796	52.8s	26.8s	96.5%	1.1 GB	26.1 GB	1.1 GB	26.2 GB	216.2 MB	53.4 MB	28821	110336	52789	26845	1194860544	28046708736	1194860544	28113842176	226697232	55966014
4	cd/4cc1ee	31010	fastqToSsake (4)	COMPLETED	0	2015-05-11 23:54:48.146	40.9s	18.3s	110.0%	1.4 GB	26 GB	1.4 GB	26.1 GB	221.8 MB	13.2 MB	29455	27147	40935	18323	1539592192	27910385664	1539592192	27976441856	232578474	13797074
7	b0/17a283	31049	fastqToSsake (7)	COMPLETED	0	2015-05-11 23:54:48.176	48.7s	19s	88.8%	1.3 GB	26 GB	1.3 GB	26 GB	197.5 MB	12.1 MB	26346	25036	48674	19016	1369436160	27910385664	1371017216	27911028736	207104371	12727592
18	d1/25f453	31386	reformat (2)	COMPLETED	0	2015-05-11 23:54:57.901	39s	10.7s	106.9%	3.4 MB	27.8 MB	3.4 MB	27.8 MB	116.8 MB	114.8 MB	17267	14510	38958	10716	3538944	29097984	3538944	29147136	122510807	120422400
17	36/7ad522	31359	reformat (1)	COMPLETED	0	2015-05-11 23:54:57.877	39s	10.4s	100.6%	3.4 MB	27.8 MB	3.4 MB	27.8 MB	111.1 MB	109.2 MB	16434	13804	38990	10417	3543040	29097984	3543040	29147136	116522455	114507776
