task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
8	da/e2e40c	25449	fastqToSsake (8)	COMPLETED	0	2015-05-13 16:21:45.127	21.3s	19.7s	102.0%	1.4 GB	27.3 GB	1.4 GB	27.3 GB	249.1 MB	13 MB	29156	26724	21347	19677	1534898176	29347868672	1538088960	29351030784	261228523	13580033
3	83/3e2eaf	25451	fastqToSsake (3)	COMPLETED	0	2015-05-13 16:21:45.130	21.6s	18.8s	103.0%	1.3 GB	27.3 GB	1.3 GB	27.4 GB	228.4 MB	14 MB	26392	28825	21645	18798	1380593664	29347868672	1382281216	29413949440	239516879	14655547
2	51/e891d1	25450	fastqToSsake (2)	COMPLETED	0	2015-05-13 16:21:45.128	21.7s	19.3s	102.0%	1.3 GB	27.3 GB	1.3 GB	27.4 GB	229.4 MB	14.2 MB	26513	29208	21650	19281	1380253696	29347868672	1382752256	29413961728	240510335	14839820
1	3d/fde75d	25446	fastqToSsake (1)	COMPLETED	0	2015-05-13 16:21:45.129	26.8s	22s	105.0%	1.5 GB	27.3 GB	1.5 GB	27.4 GB	262.1 MB	20.4 MB	30811	42132	26796	22040	1570316288	29347868672	1573933056	29413961728	274786939	21424032
13	a2/09e154	25445	interleave (5)	COMPLETED	0	2015-05-13 16:21:45.132	31.3s	28s	101.0%	1.1 GB	27.5 GB	1.1 GB	27.5 GB	223.1 MB	48.5 MB	25806	100250	31344	28002	1170481152	29484191744	1170481152	29551300608	233891777	50824984
16	a1/13872e	25452	interleave (8)	COMPLETED	0	2015-05-13 16:21:45.130	31.6s	29.2s	105.0%	1.1 GB	27.5 GB	1.1 GB	27.5 GB	242.6 MB	50.3 MB	28305	104056	31597	29184	1206607872	29484191744	1206607872	29484191744	254356787	52753096
9	92/3951dc	25448	interleave (1)	COMPLETED	0	2015-05-13 16:21:45.132	31.6s	26.7s	98.6%	1.1 GB	27.5 GB	1.1 GB	27.5 GB	222.5 MB	50 MB	25741	103373	31614	26726	1174044672	29484191744	1174044672	29484191744	233354190	52412286
11	90/4a07a8	25454	interleave (3)	COMPLETED	0	2015-05-13 16:21:45.130	31.9s	27.4s	102.0%	1.1 GB	27.5 GB	1.1 GB	27.5 GB	225.5 MB	50.1 MB	26237	103644	31878	27363	1164152832	29484191744	1164152832	29551300608	236491677	52540967
15	10/265242	25453	interleave (7)	COMPLETED	0	2015-05-13 16:21:45.128	32s	29.3s	103.0%	1.1 GB	27.5 GB	1.1 GB	27.5 GB	239.6 MB	49.8 MB	28036	102909	31980	29274	1208958976	29484191744	1208958976	29484191744	251225691	52197553
12	7d/5f3410	25447	interleave (4)	COMPLETED	0	2015-05-13 16:21:45.131	37s	34.9s	105.0%	1.2 GB	27.5 GB	1.2 GB	27.5 GB	269.8 MB	59.9 MB	31902	123904	37002	34897	1318674432	29484191744	1318674432	29484191744	282897153	62832058
7	64/6f687c	27800	fastqToSsake (7)	COMPLETED	0	2015-05-13 16:22:06.484	21.3s	17.2s	119.0%	1.4 GB	27.3 GB	1.4 GB	27.4 GB	252.7 MB	16.1 MB	29502	33180	21315	17179	1539293184	29347868672	1539293184	29413949440	264990987	16863095
17	19/2b0aab	28959	reformat (1)	COMPLETED	0	2015-05-13 16:22:16.749	11.1s	10.9s	108.6%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	124.9 MB	122.5 MB	18557	15560	11133	10885	3420160	225390592	3420160	225497088	130971083	128458752
6	33/5b8082	27943	fastqToSsake (6)	COMPLETED	0	2015-05-13 16:22:06.775	21.4s	18.6s	136.0%	1.5 GB	27.3 GB	1.5 GB	27.4 GB	260.6 MB	15.7 MB	30623	32347	21368	18595	1567637504	29347868672	1567637504	29413949440	273246941	16442970
21	72/d61a25	30396	alignReads (1)	COMPLETED	0	2015-05-13 16:22:27.800	353ms	283ms	14.0%	24.7 MB	151.9 MB	24.7 MB	152 MB	34.4 KB	279 B	79	5	353	283	25919488	159309824	25919488	159416320	35246	279
22	7d/ed070f	30526	alignReads (2)	COMPLETED	0	2015-05-13 16:22:27.883	346ms	258ms	16.0%	29.3 MB	151.9 MB	29.3 MB	152 MB	34.4 KB	279 B	79	5	346	258	30691328	159309824	30691328	159416320	35246	279
19	b5/2a9314	29145	reformat (3)	COMPLETED	0	2015-05-13 16:22:17.009	11.4s	10.7s	98.7%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	119.7 MB	117.5 MB	17667	14846	11412	10741	3420160	225390592	3420160	225497088	125470155	123224064
18	cc/0f7596	29219	reformat (2)	COMPLETED	0	2015-05-13 16:22:17.109	11.3s	10.4s	96.8%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	120.4 MB	117.9 MB	17819	14958	11317	10351	3424256	225390592	3424256	225497088	126260683	123666432
23	31/964795	30697	alignReads (3)	COMPLETED	0	2015-05-13 16:22:28.144	364ms	271ms	15.0%	29.3 MB	151.9 MB	29.3 MB	152 MB	34.4 KB	279 B	79	5	364	271	30695424	159309824	30695424	159416320	35246	279
24	4a/96a494	30704	alignReads (4)	COMPLETED	0	2015-05-13 16:22:28.154	380ms	266ms	17.0%	31.3 MB	151.9 MB	31.3 MB	152 MB	34.4 KB	279 B	79	5	380	266	32849920	159309824	32849920	159416320	35246	279
25	7c/e2365b	30801	alignReads (5)	COMPLETED	0	2015-05-13 16:22:28.232	363ms	270ms	16.0%	28.3 MB	151.9 MB	28.3 MB	152 MB	34.4 KB	279 B	79	5	363	270	29626368	159309824	29626368	159416320	35246	279
26	33/cbd65f	30944	alignReads (6)	COMPLETED	0	2015-05-13 16:22:28.421	345ms	268ms	0.0%	1.2 MB	103.6 MB	1.2 MB	103.6 MB	23.9 KB	242 B	57	4	345	268	1232896	108650496	1232896	108650496	24443	242
4	6e/9f6e00	28939	fastqToSsake (4)	COMPLETED	0	2015-05-13 16:22:16.728	21s	16.3s	129.0%	1.3 GB	27.3 GB	1.3 GB	27.4 GB	223 MB	16.1 MB	25692	33261	20959	16300	1376100352	29347868672	1379278848	29413949440	233780209	16901642
20	61/befc00	29850	reformat (4)	COMPLETED	0	2015-05-13 16:22:22.133	15.9s	12.3s	119.5%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	225.6 MB	221.7 MB	33249	28012	15862	12298	3424256	225390592	3424256	225497088	236594635	232423424
10	61/099f5c	27944	interleave (2)	COMPLETED	0	2015-05-13 16:22:06.779	31.4s	30.4s	140.0%	1.2 GB	27.5 GB	1.2 GB	27.5 GB	246.7 MB	52.5 MB	28839	108636	31355	30437	1294766080	29484191744	1294766080	29484191744	258731627	55084303
34	f3/ab813b	32422	alignReads (7)	COMPLETED	0	2015-05-13 16:22:38.141	318ms	225ms	-	-	-	-	-	-	-	-	-	318	225	-	-	-	-	-	-
27	da/daf32e	30951	reformat (5)	COMPLETED	0	2015-05-13 16:22:28.427	10.8s	9.8s	101.8%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	139.1 MB	136.4 MB	20662	17330	10787	9784	3424256	225390592	3424256	225497088	145827275	143065088
29	42/e7ec9b	31125	reformat (6)	COMPLETED	0	2015-05-13 16:22:28.535	10.8s	10.6s	104.7%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	135.8 MB	133.3 MB	20136	16902	10839	10630	3420160	225390592	3420160	225497088	142403019	139788288
5	cc/36e2b0	28834	fastqToSsake (5)	COMPLETED	0	2015-05-13 16:22:16.476	25.8s	21.2s	133.0%	1.5 GB	27.3 GB	1.5 GB	27.4 GB	280.5 MB	21.4 MB	33064	44146	25826	21202	1615679488	29347868672	1618792448	29413949440	294170623	22420116
14	2b/f3ab63	28493	interleave (6)	COMPLETED	0	2015-05-13 16:22:11.926	31.1s	27.9s	150.0%	1.2 GB	27.5 GB	1.2 GB	27.5 GB	254.6 MB	55.1 MB	29841	114014	31125	27858	1270992896	29484191744	1270992896	29484191744	266931309	57804759
38	95/422111	685	alignReads (8)	COMPLETED	0	2015-05-13 16:22:43.058	361ms	273ms	14.0%	26.7 MB	151.9 MB	28.7 MB	152 MB	34.4 KB	279 B	79	5	361	273	27959296	159309824	30056448	159416320	35246	279
32	64/991f15	32226	reformat (7)	COMPLETED	0	2015-05-13 16:22:37.693	10.7s	9.4s	120.0%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	124.3 MB	122 MB	18368	15437	10666	9425	3428352	225390592	3428352	225497088	130373067	127942656
37	bc/461acb	497	reformat (8)	COMPLETED	0	2015-05-13 16:22:42.308	15.7s	12.4s	126.7%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	236.6 MB	232.5 MB	34899	29393	15723	12449	3420160	225390592	3420160	225497088	248079819	243761152
