task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
6	2c/cc4fdc	26782	fastqToSsake (6)	COMPLETED	0	2015-05-13 20:01:46.124	19.4s	16.4s	114.0%	1.4 GB	26 GB	1.4 GB	26.1 GB	221.8 MB	15.8 MB	29456	32639	19367	16403	1540001792	27910385664	1540001792	27976441856	232578479	16588650
7	c2/4b7b8e	26776	fastqToSsake (7)	COMPLETED	0	2015-05-13 20:01:46.126	31.4s	17.5s	94.1%	1.3 GB	26 GB	1.3 GB	26 GB	197.5 MB	9.7 MB	26345	19977	31401	17545	1368707072	27910385664	1370357760	27911028736	207104366	10151722
3	6e/b7a628	26780	fastqToSsake (3)	COMPLETED	0	2015-05-13 20:01:46.125	31.4s	20.7s	100.0%	1.5 GB	26 GB	1.5 GB	26.1 GB	230.6 MB	15.2 MB	30584	31446	31414	20723	1558802432	27910385664	1558802432	27976441856	241828140	15985170
1	56/051285	26774	fastqToSsake (1)	COMPLETED	0	2015-05-13 20:01:46.126	31.4s	22.8s	142.0%	1.5 GB	26 GB	1.5 GB	26.1 GB	232.1 MB	15.3 MB	30772	31486	31425	22771	1563828224	27910385664	1563828224	27976441856	243368138	16009714
13	f4/bdd626	26778	interleave (5)	COMPLETED	0	2015-05-13 20:01:46.124	31.8s	28.1s	124.0%	1.1 GB	26.1 GB	1.1 GB	26.2 GB	221.9 MB	54.3 MB	29553	112322	31827	28087	1213005824	28046708736	1213005824	28113842176	232695461	56948498
16	df/89671e	26775	interleave (8)	COMPLETED	0	2015-05-13 20:01:46.128	38s	27.1s	98.3%	1.1 GB	26.1 GB	1.1 GB	26.2 GB	215.7 MB	53 MB	28753	109662	37997	27109	1196118016	28046708736	1196118016	28113842176	226137368	55624250
10	70/7cedbe	26779	interleave (2)	COMPLETED	0	2015-05-13 20:01:46.125	38s	27s	107.0%	1.1 GB	26.1 GB	1.1 GB	26.2 GB	192.1 MB	50.3 MB	25754	104058	38017	27023	1146310656	28046708736	1147265024	28113842176	201470046	52761078
14	5b/b3036f	26777	interleave (6)	COMPLETED	0	2015-05-13 20:01:46.125	38s	28.4s	96.2%	1.1 GB	26.1 GB	1.1 GB	26.2 GB	221 MB	55.3 MB	29434	114417	38037	28436	1203662848	28046708736	1203662848	28113842176	231715392	58010046
12	25/d2d1ae	26781	interleave (4)	COMPLETED	0	2015-05-13 20:01:46.123	38.1s	32.5s	122.0%	1.2 GB	26.1 GB	1.2 GB	26.1 GB	236.3 MB	58 MB	31393	119960	38052	32488	1277087744	28046708736	1277087744	28047290368	247757267	60834216
9	bc/30fc24	26783	interleave (1)	COMPLETED	0	2015-05-13 20:01:46.127	38.1s	25.8s	95.3%	1.1 GB	26.1 GB	1.1 GB	26.2 GB	181.4 MB	42.5 MB	24369	87861	38071	25799	1161412608	28046708736	1161416704	28113842176	190221523	44544544
