task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
7	26/1d27dc	2661	formatBlast (7)	COMPLETED	0	2015-05-10 11:16:31.069	1m 24s	1m 24s	-	-	-	-	-	-	-	-	-	83694	83629	-	-	-	-	-	-
12	ae/aebd6e	2653	formatChr (3)	COMPLETED	0	2015-05-10 11:16:31.071	1m 29s	51.3s	82.6%	323.2 MB	336.3 MB	323.2 MB	336.3 MB	3.5 GB	1.7 GB	529163	495009	88845	51278	338935808	352595968	338935808	352620544	3752860286	1830901117
4	13/967863	2654	formatBlast (4)	COMPLETED	0	2015-05-10 11:16:31.072	1m 34s	54.3s	88.3%	58.4 MB	106.3 MB	110.2 MB	162.2 MB	1.1 GB	269.5 MB	34744	3094	93981	54267	61267968	111501312	115507200	170123264	1136777976	282544932
1	73/371420	2657	formatBlast (1)	COMPLETED	0	2015-05-10 11:16:31.077	1m 37s	1m 2s	84.8%	34.3 MB	82 MB	34.3 MB	82 MB	1.1 GB	275.7 MB	34510	5316	97494	62307	35921920	85970944	35926016	85983232	1129266948	289124033
2	96/aefbf9	2659	formatBlast (2)	COMPLETED	0	2015-05-10 11:16:31.070	1m 41s	1m 14s	97.4%	527.1 MB	574.9 MB	817.3 MB	865.1 MB	1.7 GB	430.2 MB	55883	6598	100995	73839	552755200	602836992	856985600	907079680	1829590916	451121507
8	c8/da5ecd	2652	formatBlast (8)	COMPLETED	0	2015-05-10 11:16:31.077	1m 45s	1m 28s	85.8%	59.2 MB	107 MB	71.1 MB	118.9 MB	2.1 GB	515.3 MB	67399	4884	104742	88477	62066688	112148480	74592256	124686336	2207059096	540331951
3	09/4bf431	2655	formatBlast (3)	COMPLETED	0	2015-05-10 11:16:31.075	2m 16s	2m 3s	93.0%	98.3 MB	148.7 MB	102.1 MB	152.5 MB	2.4 GB	616.2 MB	78616	7803	135761	122701	103059456	155918336	107077632	159948800	2574617778	646167127
14	39/0ced2a	2658	formatChr (5)	COMPLETED	0	2015-05-10 11:16:31.072	2m 16s	1m 48s	85.8%	332.1 MB	345.2 MB	332.3 MB	345.4 MB	2.2 GB	1019.7 MB	782009	381987	135819	107983	348274688	361996288	348487680	362143744	2362277745	1069186972
13	e2/20d372	2660	formatChr (4)	COMPLETED	0	2015-05-10 11:16:31.071	2m 55s	2m 48s	70.1%	225.7 MB	238.8 MB	226 MB	239.1 MB	1.4 GB	1.1 GB	976199	445446	175268	167954	236695552	250396672	236941312	250675200	1504182850	1141622368
19	14/008dab	26303	blast (1)	COMPLETED	0	2015-05-10 11:19:26.339	5.9s	2.7s	24.0%	176.9 MB	353.1 MB	180.3 MB	353.1 MB	33.5 KB	854 B	34	4	5886	2702	185462784	370212864	189009920	370225152	34291	854
18	12/1b0fef	19415	formatChr (9)	COMPLETED	0	2015-05-10 11:17:59.917	1m 35s	7.6s	81.0%	323 MB	336.1 MB	323.2 MB	336.2 MB	959.4 MB	959.4 MB	123091	245618	94772	7586	338698240	352419840	338935808	352571392	1005975947	1005955683
20	f4/e42cac	3009	blast (2)	COMPLETED	0	2015-05-10 11:19:32.226	4.2s	2.5s	0.0%	170.5 MB	352.4 MB	174.3 MB	352.4 MB	33.5 KB	854 B	34	4	4187	2467	178823168	369553408	182816768	369565696	34291	854
