task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
30	06/3411f2	4448	exonerate (3)	COMPLETED	0	2015-05-10 09:19:45.014	51.9s	46.8s	86.0%	608 MB	669 MB	608 MB	669.1 MB	955.5 MB	6.2 MB	247731	1843	51872	46836	637505536	701476864	637538304	701628416	1001936291	6504427
42	5f/fa25b1	-	normExonerate (5)	COMPLETED	-	2015-05-10 09:20:36.899	2ms	0ms	-	-	-	-	-	-	-	-	-	2	0	-	-	-	-	-	-
32	c6/6970be	26740	exonerate (5)	COMPLETED	0	2015-05-10 09:19:58.245	52.4s	46.5s	104.0%	515.3 MB	560.1 MB	515.3 MB	560.1 MB	267 MB	332.1 KB	69128	151	52388	46455	540327936	587276288	540327936	587288576	279970087	340021
43	17/0eb1b1	-	normExonerate (6)	COMPLETED	-	2015-05-10 09:20:50.646	3ms	1ms	-	-	-	-	-	-	-	-	-	3	1	-	-	-	-	-	-
34	78/42b52e	26861	exonerate (7)	COMPLETED	0	2015-05-10 09:19:58.367	2m 41s	2m 36s	67.7%	673.1 MB	732.3 MB	673.1 MB	732.3 MB	1 GB	37.9 MB	289404	11313	161260	155622	705802240	767860736	705802240	767873024	1100277855	39709589
44	1b/03a3dd	-	normExonerate (7)	COMPLETED	-	2015-05-10 09:22:39.643	5ms	0ms	-	-	-	-	-	-	-	-	-	5	0	-	-	-	-	-	-
10	a4/6c73af	3726	formatChr (1)	COMPLETED	0	2015-05-10 09:14:35.316	9m 47s	9m 41s	62.4%	320.2 MB	333.2 MB	320.8 MB	334 MB	2.5 GB	1.1 GB	3197112	891605	586945	580851	335798272	349417472	336429056	350179328	2727161641	1145661693
33	9b/3e126f	16595	exonerate (6)	COMPLETED	0	2015-05-10 09:19:49.660	4m 47s	4m 44s	120.4%	701.2 MB	759.3 MB	704.6 MB	762.8 MB	1.2 GB	94.9 MB	369685	29261	286570	284278	735281152	796217344	738873344	799821824	1266422855	99476912
46	ab/0711d6	-	normExonerate (8)	COMPLETED	-	2015-05-10 09:24:36.240	6ms	1ms	-	-	-	-	-	-	-	-	-	6	1	-	-	-	-	-	-
12	63/77fc30	3725	formatChr (3)	COMPLETED	0	2015-05-10 09:14:35.318	10m 6s	10m 1s	80.6%	707.7 MB	720.7 MB	707.7 MB	720.7 MB	6 GB	2.5 GB	3524356	1265661	605539	601112	742051840	755679232	742076416	755699712	6410462623	2664187424
35	49/eb7c10	27218	exonerate (8)	COMPLETED	0	2015-05-10 09:19:58.728	4m 45s	4m 39s	90.0%	705.2 MB	761.9 MB	705.2 MB	762.1 MB	1.2 GB	90.6 MB	362262	27220	284847	279311	739422208	798928896	739454976	799100928	1297337464	94986020
48	ec/1fa279	-	normExonerate (9)	COMPLETED	-	2015-05-10 09:24:43.585	3ms	1ms	-	-	-	-	-	-	-	-	-	3	1	-	-	-	-	-	-
47	15/f41cb4	22175	exonerate (12)	COMPLETED	0	2015-05-10 09:24:40.886	7s	5.7s	41.8%	60.7 MB	113.1 MB	60.8 MB	113.1 MB	120.3 MB	2.2 MB	32045	665	7033	5743	63643648	118546432	63733760	118599680	126182999	2339826
49	e2/c792cd	-	normExonerate (10)	COMPLETED	-	2015-05-10 09:24:47.928	1ms	1ms	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-
36	13/1c0b52	28460	exonerate (9)	COMPLETED	0	2015-05-10 09:20:00.469	5m 21s	5m 17s	97.4%	711.6 MB	768.1 MB	711.6 MB	768.2 MB	1.3 GB	112.5 MB	390635	33534	320542	316564	746160128	805457920	746160128	805519360	1357698986	117972333
50	08/10a0e2	-	normExonerate (11)	COMPLETED	-	2015-05-10 09:25:21.024	6ms	0ms	-	-	-	-	-	-	-	-	-	6	0	-	-	-	-	-	-
45	f2/574736	5625	exonerate (11)	COMPLETED	0	2015-05-10 09:24:22.303	1m 33s	1m 32s	66.7%	39.6 MB	92.1 MB	39.6 MB	92.1 MB	598.2 MB	51.5 MB	180991	15435	93287	91721	41545728	96538624	41553920	96550912	627302858	54001039
51	57/52f550	-	normExonerate (12)	COMPLETED	-	2015-05-10 09:25:55.609	3ms	0ms	-	-	-	-	-	-	-	-	-	3	0	-	-	-	-	-	-
59	9a/578540	26968	similarity (8)	COMPLETED	0	2015-05-10 09:25:55.724	5.4s	1s	3.0%	108.8 MB	156.5 MB	109.1 MB	156.8 MB	413.7 KB	12.1 KB	325	493	5362	1029	114069504	164085760	114348032	164438016	423628	12428
56	2a/470039	26980	similarity (5)	COMPLETED	0	2015-05-10 09:25:55.729	6.1s	570ms	11.0%	107.8 MB	155.5 MB	108 MB	155.8 MB	565.5 KB	336.8 KB	333	579	6146	570	113041408	163045376	113291264	163368960	579080	344922
61	f9/14e1bb	26977	similarity (10)	COMPLETED	0	2015-05-10 09:25:55.728	6.5s	177ms	0.0%	9.2 MB	31.3 MB	13.2 MB	35.2 MB	405.2 KB	211.3 KB	470	691	6485	177	9699328	32813056	13885440	36880384	414894	216350
62	9c/fc66b8	26982	similarity (11)	COMPLETED	0	2015-05-10 09:25:55.729	6.7s	544ms	3.0%	34.8 MB	56.4 MB	35.7 MB	57.4 MB	231.3 KB	93.4 KB	237	509	6713	544	36446208	59117568	37441536	60174336	236832	95600
53	6e/792086	26966	similarity (2)	COMPLETED	0	2015-05-10 09:25:55.723	9.3s	525ms	3.0%	34.8 MB	56.5 MB	35.8 MB	57.5 MB	393.1 KB	202.3 KB	294	540	9267	525	36507648	59252736	37490688	60309504	402564	207178
57	ed/b82172	26964	similarity (6)	COMPLETED	0	2015-05-10 09:25:55.723	10.3s	927ms	3.0%	108.2 MB	155.8 MB	108.4 MB	156.1 MB	523.1 KB	292.6 KB	298	553	10315	927	113414144	163323904	113676288	163676160	535702	299638
60	9a/32791b	26970	similarity (9)	COMPLETED	0	2015-05-10 09:25:55.724	10.7s	1.8s	9.0%	110.1 MB	158 MB	110.1 MB	158 MB	794.1 KB	17.2 KB	370	478	10737	1782	115462144	165683200	115470336	165707776	813209	17651
54	c3/71412f	26969	similarity (3)	COMPLETED	0	2015-05-10 09:25:55.724	13.4s	575ms	15.0%	108.1 MB	155.8 MB	108.3 MB	156.1 MB	893.7 KB	652.9 KB	426	793	13353	575	113319936	163418112	113528832	163676160	915123	668540
58	4d/7aeb95	26963	similarity (7)	COMPLETED	0	2015-05-10 09:25:55.722	14.6s	865ms	3.0%	108.2 MB	156.1 MB	108.2 MB	156.1 MB	482.1 KB	115.6 KB	321	503	14588	865	113496064	163651584	113504256	163676160	493655	118354
65	80/bd871e	27941	similarity (14)	COMPLETED	0	2015-05-10 09:26:01.087	12.2s	411ms	3.0%	34.7 MB	56.4 MB	35.7 MB	57.4 MB	492.3 KB	188.2 KB	447	666	12165	411	36360192	59117568	37396480	60174336	504143	192763
66	c5/76f464	28160	similarity (15)	COMPLETED	0	2015-05-10 09:26:01.876	12.3s	559ms	3.0%	34.6 MB	56.2 MB	35.5 MB	57.3 MB	175.6 KB	57.7 KB	255	501	12307	559	36282368	58982400	37265408	60039168	179781	59080
64	bc/31477f	28206	similarity (13)	COMPLETED	0	2015-05-10 09:26:02.214	12.3s	343ms	5.0%	38.8 MB	60.5 MB	39 MB	60.5 MB	421 KB	223.7 KB	320	667	12349	343	40673280	63442944	40878080	63459328	431091	229109
55	7a/ed47e1	26965	similarity (4)	COMPLETED	0	2015-05-10 09:25:55.723	21.5s	5.7s	5.0%	112.6 MB	160.6 MB	112.6 MB	160.6 MB	5.4 MB	3.9 MB	1759	1639	21534	5720	118095872	168349696	118104064	168370176	5647979	4071931
52	4e/3a6458	28231	similarity (1)	COMPLETED	0	2015-05-10 09:26:02.442	15.3s	653ms	2.0%	68.7 MB	103.4 MB	68.7 MB	103.5 MB	275.4 KB	96.4 KB	416	643	15273	653	72048640	108474368	72052736	108494848	282054	98724
67	1a/6ffa1c	28955	similarity (16)	COMPLETED	0	2015-05-10 09:26:04.991	14.2s	722ms	12.0%	108.1 MB	155.8 MB	108.1 MB	155.8 MB	613.6 KB	260.4 KB	377	666	14218	722	113336320	163385344	113344512	163409920	628313	266684
70	0c/bceb65	29029	similarity (19)	COMPLETED	0	2015-05-10 09:26:06.039	13.9s	575ms	7.0%	71.4 MB	106.2 MB	71.5 MB	106.2 MB	305.8 KB	141.9 KB	278	516	13868	575	74919936	111366144	74928128	111386624	313144	145255
71	ac/8e3266	29168	similarity (20)	COMPLETED	0	2015-05-10 09:26:06.462	13.5s	593ms	3.0%	34.7 MB	56.4 MB	35.6 MB	57.4 MB	247.4 KB	116.1 KB	272	510	13450	593	36339712	59117568	37376000	60174336	253380	118926
69	a8/72cf93	29552	similarity (18)	COMPLETED	0	2015-05-10 09:26:09.078	13.2s	1.1s	21.0%	108.7 MB	156.5 MB	108.7 MB	156.5 MB	406.8 KB	12.4 KB	263	474	13201	1068	113930240	164061184	113938432	164085760	416560	12727
63	fc/efe078	29719	similarity (12)	COMPLETED	0	2015-05-10 09:26:10.311	12.9s	562ms	7.0%	107.8 MB	155.7 MB	107.8 MB	155.7 MB	450.6 KB	160.5 KB	279	525	12936	562	113000448	163250176	113008640	163274752	461420	164314
68	81/7faa68	30591	similarity (17)	COMPLETED	0	2015-05-10 09:26:14.184	10.4s	535ms	3.0%	68.9 MB	103.7 MB	68.9 MB	103.7 MB	326.9 KB	150.4 KB	280	518	10393	535	72249344	108744704	72253440	108765184	334728	154057
72	a0/05e206	30339	similarity (21)	COMPLETED	0	2015-05-10 09:26:13.253	12.9s	1.9s	12.0%	110.3 MB	158.2 MB	110.3 MB	158.2 MB	806 KB	17.3 KB	370	477	12929	1875	115621888	165851136	115630080	165871616	825361	17701
73	0a/aeaae5	30779	similarity (22)	COMPLETED	0	2015-05-10 09:26:14.564	12.3s	217ms	4.0%	36.5 MB	57.9 MB	36.5 MB	57.9 MB	399.8 KB	227.2 KB	311	667	12262	217	38236160	60719104	38273024	60735488	409360	232616
74	dd/bff6a5	31025	similarity (23)	COMPLETED	0	2015-05-10 09:26:17.259	11.7s	1s	26.0%	109.4 MB	157.2 MB	109.4 MB	157.3 MB	528.5 KB	14.6 KB	321	476	11705	1000	114737152	164872192	114745344	164896768	541208	14914
76	cd/ef73c0	31728	similarity (25)	COMPLETED	0	2015-05-10 09:26:19.210	11.5s	610ms	7.0%	107.5 MB	155.2 MB	107.7 MB	155.4 MB	176.2 KB	32.2 KB	240	484	11536	610	112713728	162689024	112955392	163000320	180386	33023
77	62/bdf8b1	31946	similarity (26)	COMPLETED	0	2015-05-10 09:26:19.907	13.4s	857ms	4.0%	38.3 MB	67.8 MB	38.3 MB	67.8 MB	205.2 KB	98.1 KB	303	637	13431	857	40165376	71114752	40165376	71135232	210114	100494
78	98/e1c280	31962	similarity (27)	COMPLETED	0	2015-05-10 09:26:19.913	13.7s	861ms	5.0%	69.7 MB	104.4 MB	71.7 MB	106.4 MB	509.4 KB	316.9 KB	362	700	13717	861	73076736	109432832	75157504	111529984	521638	324486
79	73/7ff769	32286	similarity (28)	COMPLETED	0	2015-05-10 09:26:22.280	14s	1.4s	3.0%	109.6 MB	157.2 MB	109.6 MB	157.3 MB	677.9 KB	15.5 KB	370	478	13997	1386	114884608	164872192	114892800	164896768	694192	15895
75	19/f5f571	31365	similarity (24)	COMPLETED	0	2015-05-10 09:26:17.715	19.3s	7.4s	105.6%	116.4 MB	164.1 MB	116.4 MB	164.1 MB	1.5 MB	28 KB	581	490	19335	7356	122032128	172044288	122040320	172064768	1529365	28633
80	ee/009b97	32547	similarity (29)	COMPLETED	0	2015-05-10 09:26:23.248	14.5s	1.9s	16.0%	111.2 MB	159.1 MB	111.2 MB	159.1 MB	819.4 KB	19.7 KB	375	476	14473	1916	116613120	166793216	116621312	166813696	839112	20172
81	1e/89f79f	326	similarity (30)	COMPLETED	0	2015-05-10 09:26:24.578	17.2s	411ms	13.0%	108.3 MB	156.1 MB	108.3 MB	156.1 MB	421 KB	11.6 KB	301	475	17190	411	113586176	163643392	113594368	163667968	431147	11889
84	54/49c5d6	1255	similarity (33)	COMPLETED	0	2015-05-10 09:26:28.965	13s	697ms	26.0%	109.2 MB	157 MB	109.2 MB	157 MB	592.4 KB	14.1 KB	368	476	12972	697	114491392	164610048	114499584	164630528	606621	14476
82	c9/618994	588	similarity (31)	COMPLETED	0	2015-05-10 09:26:26.183	16s	1.2s	10.0%	109.3 MB	157.2 MB	109.3 MB	157.3 MB	623.1 KB	14.7 KB	370	478	16002	1223	114585600	164872192	114593792	164896768	638038	15033
83	08/5636c4	785	similarity (32)	COMPLETED	0	2015-05-10 09:26:26.826	15.6s	710ms	8.0%	107.7 MB	155.4 MB	108 MB	155.7 MB	224.6 KB	9 KB	244	481	15569	710	112971776	162914304	113217536	163270656	229984	9232
85	4a/da1d89	1646	similarity (34)	COMPLETED	0	2015-05-10 09:26:30.746	14.6s	623ms	3.0%	71.5 MB	106.3 MB	71.5 MB	106.4 MB	349.9 KB	169.1 KB	286	524	14621	623	74960896	111501312	74969088	111521792	358270	173127
88	4f/3b6861	2649	similarity (37)	COMPLETED	0	2015-05-10 09:26:36.278	10.1s	981ms	17.0%	108.6 MB	156.2 MB	108.9 MB	156.5 MB	424.4 KB	11.8 KB	305	478	10131	981	113864704	163758080	114155520	164102144	434631	12032
89	03/bc9654	2830	similarity (38)	COMPLETED	0	2015-05-10 09:26:37.050	11.2s	1.2s	2.0%	108.9 MB	156.8 MB	109 MB	156.9 MB	547.9 KB	13.6 KB	305	478	11183	1201	114241536	164466688	114249728	164491264	561030	13914
87	d6/8d1e63	2162	similarity (36)	COMPLETED	0	2015-05-10 09:26:33.631	15.9s	1.7s	16.0%	110.5 MB	158.2 MB	110.5 MB	158.2 MB	855.1 KB	18 KB	370	477	15917	1715	115879936	165892096	115888128	165912576	875597	18444
86	80/0168ba	2071	similarity (35)	COMPLETED	0	2015-05-10 09:26:33.339	17.1s	6.5s	15.5%	113.1 MB	161.1 MB	113.1 MB	161.1 MB	1.6 MB	1.6 MB	626	903	17057	6517	118636544	168902656	118644736	168923136	1631378	1723595
90	aa/d33fd5	2932	similarity (39)	COMPLETED	0	2015-05-10 09:26:37.721	14.5s	621ms	12.0%	108.3 MB	155.9 MB	108.6 MB	156.2 MB	348.4 KB	10.7 KB	309	481	14538	621	113557504	163508224	113827840	163811328	356752	11001
91	a1/51afa2	3787	similarity (40)	COMPLETED	0	2015-05-10 09:26:41.769	10.5s	517ms	2.0%	108 MB	155.7 MB	108.2 MB	156.1 MB	275.4 KB	9.8 KB	248	484	10503	517	113229824	163278848	113483776	163676160	281960	10051
93	1c/1fd56d	3858	similarity (42)	COMPLETED	0	2015-05-10 09:26:42.186	10.9s	1.5s	26.0%	109.2 MB	156.9 MB	109.2 MB	156.9 MB	603.4 KB	14.4 KB	370	478	10873	1517	114487296	164515840	114495488	164540416	617891	14752
92	f4/8eb2de	3824	similarity (41)	COMPLETED	0	2015-05-10 09:26:41.938	11.3s	585ms	12.0%	107.8 MB	155.7 MB	107.8 MB	155.7 MB	462.7 KB	163.5 KB	281	527	11311	585	113041408	163250176	113049600	163274752	473805	167396
94	91/3b1576	3885	similarity (43)	COMPLETED	0	2015-05-10 09:26:42.396	14.4s	538ms	3.0%	68.8 MB	103.6 MB	68.8 MB	103.6 MB	175.3 KB	64.5 KB	229	498	14413	538	72146944	108613632	72151040	108634112	179550	66055
96	8b/ebab6d	5101	similarity (45)	COMPLETED	0	2015-05-10 09:26:46.409	10.8s	363ms	12.0%	108.1 MB	155.8 MB	108.4 MB	156.1 MB	652.2 KB	334.5 KB	392	576	10784	363	113381376	163332096	113655808	163688448	667870	342579
95	28/034a1e	4797	similarity (44)	COMPLETED	0	2015-05-10 09:26:45.367	12.1s	410ms	2.0%	36.5 MB	73 MB	36.6 MB	73 MB	513.5 KB	248.6 KB	491	692	12098	410	38252544	76500992	38387712	76529664	525842	254552
97	d8/f159b7	5205	similarity (46)	COMPLETED	0	2015-05-10 09:26:48.234	10.8s	2s	27.0%	110.5 MB	158.3 MB	110.5 MB	158.3 MB	862.1 KB	18.2 KB	439	480	10780	1975	115830784	165965824	115838976	165986304	882841	18647
98	e2/2a71da	7211	matrix (1)	COMPLETED	0	2015-05-10 09:26:59.059	1.7s	38ms	0.0%	1.3 MB	11 MB	1.3 MB	11.1 MB	21.2 KB	1.1 KB	44	8	1672	38	1409024	11579392	1409024	11587584	21751	1177
