task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
17	32/9a9e66	13145	reformat (1)	COMPLETED	0	2015-05-12 18:16:27.452	10.7s	10.1s	100.1%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	123 MB	120.5 MB	18187	15269	10727	10057	3416064	225390592	3416064	225497088	128996811	126386176
18	49/12f31b	13575	reformat (2)	COMPLETED	0	2015-05-12 18:16:32.589	10.9s	10.3s	97.6%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	131.3 MB	128.7 MB	19502	16350	10856	10290	3424256	225390592	3424256	225497088	137676235	134983680
19	f9/92261e	13624	reformat (3)	COMPLETED	0	2015-05-12 18:16:32.688	10.9s	10.5s	112.9%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	131.5 MB	128.8 MB	19560	16374	10885	10474	3416064	225390592	3416064	225497088	137876939	135102464
20	11/7177cc	13641	reformat (4)	COMPLETED	0	2015-05-12 18:16:32.701	11.1s	10.6s	115.3%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	119.7 MB	117 MB	17678	14830	11103	10599	3416064	225390592	3416064	225497088	125535691	122699776
2	55/1565e8	12380	fastqToSsake (2)	COMPLETED	0	2015-05-12 18:16:22.302	21.6s	21.5s	109.0%	1.5 GB	27.3 GB	1.5 GB	27.4 GB	263 MB	14.3 MB	30819	29497	21617	21461	1570471936	29347868672	1570471936	29413961728	275780651	14998027
24	e8/fee451	15205	alignReads (1)	COMPLETED	0	2015-05-12 18:16:43.810	408ms	299ms	0.0%	1.2 MB	103.6 MB	1.2 MB	103.6 MB	14.6 KB	130 B	31	2	408	299	1208320	108650496	1208320	108650496	14911	130
25	a2/99f396	15403	alignReads (2)	COMPLETED	0	2015-05-12 18:16:43.920	335ms	265ms	0.0%	1.1 MB	103.6 MB	1.1 MB	103.6 MB	14.6 KB	130 B	31	2	335	265	1204224	108650496	1204224	108650496	14911	130
14	a7/6f976c	12213	interleave (6)	COMPLETED	0	2015-05-12 18:16:22.163	26.2s	25.6s	124.0%	1.1 GB	27.5 GB	1.1 GB	27.5 GB	211.1 MB	41.6 MB	24272	86041	26237	25621	1232277504	29484191744	1232457728	29551300608	221322573	43617105
26	28/932790	15699	alignReads (3)	COMPLETED	0	2015-05-12 18:16:44.218	5.5s	749ms	0.0%	2.5 MB	115.8 MB	2.6 MB	115.9 MB	19 KB	226 B	42	3	5525	749	2621440	121417728	2695168	121552896	19434	226
16	c1/370608	12280	interleave (8)	COMPLETED	0	2015-05-12 18:16:22.234	31.3s	28.1s	102.0%	1.1 GB	27.5 GB	1.1 GB	27.5 GB	242.7 MB	51 MB	28326	105529	31303	28102	1204068352	29484191744	1204068352	29551300608	254529547	53526144
15	d8/87f59e	12309	interleave (7)	COMPLETED	0	2015-05-12 18:16:22.256	31.7s	27.2s	115.0%	1.2 GB	27.5 GB	1.2 GB	27.5 GB	250.9 MB	54.8 MB	29366	113343	31732	27187	1259249664	29484191744	1259249664	29551300608	263052619	57464367
11	9b/391f1b	12361	interleave (3)	COMPLETED	0	2015-05-12 18:16:22.288	31.7s	31.3s	116.0%	1.2 GB	27.5 GB	1.2 GB	27.5 GB	245.5 MB	51.9 MB	28684	107267	31733	31271	1257910272	29484191744	1257910272	29485903872	257461867	54389776
21	22/da79bf	14972	reformat (5)	COMPLETED	0	2015-05-12 18:16:43.447	10.7s	9.6s	100.7%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	122.3 MB	120 MB	18072	15188	10684	9557	3420160	225390592	3420160	225497088	128275915	125861888
22	ef/f8c0c7	14387	reformat (6)	COMPLETED	0	2015-05-12 18:16:38.179	16s	11.1s	110.7%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	247.6 MB	243.2 MB	36677	30843	15960	11138	3428352	225390592	3428352	225497088	259581387	255000576
12	7e/320399	12374	interleave (4)	COMPLETED	0	2015-05-12 18:16:22.298	36.8s	33.2s	115.0%	1.3 GB	27.5 GB	1.3 GB	27.5 GB	274.6 MB	62 MB	32404	128264	36796	33233	1344151552	29484191744	1344151552	29551300608	287937713	65043048
35	8d/471697	17383	alignReads (7)	COMPLETED	0	2015-05-12 18:16:59.095	343ms	283ms	13.0%	25.3 MB	151.9 MB	25.3 MB	152 MB	34.4 KB	279 B	79	5	343	283	26501120	159309824	26501120	159416320	35246	279
23	ec/2ec70d	15061	reformat (7)	COMPLETED	0	2015-05-12 18:16:43.574	15.9s	12.7s	115.8%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	235.4 MB	231.3 MB	34720	29244	15920	12651	3416064	225390592	3416064	225497088	246838731	242528256
32	01/2d5146	16695	alignReads (4)	COMPLETED	0	2015-05-12 18:16:54.023	5.6s	993ms	0.0%	2.5 MB	115.8 MB	2.6 MB	115.9 MB	19 KB	226 B	42	3	5635	993	2613248	121417728	2686976	121552896	19434	226
34	3d/616188	16825	alignReads (6)	COMPLETED	0	2015-05-12 18:16:54.140	5.6s	1.7s	0.0%	2.5 MB	115.8 MB	2.6 MB	115.9 MB	19 KB	226 B	42	3	5611	1731	2617344	121417728	2691072	121552896	19434	226
33	ec/fb586a	16818	alignReads (5)	COMPLETED	0	2015-05-12 18:16:54.132	5.7s	1.7s	0.0%	2.5 MB	115.8 MB	2.6 MB	115.9 MB	19 KB	226 B	42	3	5720	1733	2617344	121417728	2691072	121552896	19434	226
38	dd/ea553c	17629	alignReads (8)	COMPLETED	0	2015-05-12 18:16:59.659	372ms	265ms	0.0%	30.1 MB	151.9 MB	32.1 MB	152 MB	34.4 KB	279 B	79	5	372	265	31514624	159309824	33611776	159416320	35246	279
31	9b/24ad69	16653	reformat (8)	COMPLETED	0	2015-05-12 18:16:53.989	15.9s	11.8s	128.3%	3.3 MB	214.9 MB	3.3 MB	215.1 MB	236.5 MB	232.4 MB	34847	29365	15875	11772	3411968	225390592	3411968	225497088	248022475	243695616
27	cd/0a35cb	15763	ssake (1)	COMPLETED	0	2015-05-12 18:16:44.255	2h 43s	2h 41s	100.0%	818.7 MB	1 GB	818.7 MB	1 GB	101.6 MB	133.5 MB	23183	601609	7243446	7241468	858443776	1099337728	858443776	1099337728	106483912	139991848
41	f5/1de992	26460	alignContigs (1)	COMPLETED	0	2015-05-12 20:17:27.759	444ms	305ms	17.0%	29.3 MB	151.9 MB	31.3 MB	152 MB	34.5 KB	279 B	79	5	444	305	30687232	159309824	32784384	159416320	35304	279
36	31/a6996c	17511	ssake (5)	COMPLETED	0	2015-05-12 18:16:59.439	2h 9m 14s	2h 9m 13s	99.8%	831.6 MB	1 GB	831.6 MB	1 GB	99 MB	131.2 MB	22520	578935	7753693	7753027	871985152	1112829952	872034304	1112965120	103802232	137540868
42	5b/efa46e	17174	alignContigs (2)	COMPLETED	0	2015-05-12 20:26:13.147	375ms	268ms	15.0%	26.4 MB	151.9 MB	28.4 MB	152 MB	34.5 KB	279 B	79	5	375	268	27672576	159309824	29769728	159416320	35304	279
30	37/6d9112	16521	ssake (4)	COMPLETED	0	2015-05-12 18:16:53.539	2h 11m 22s	2h 11m 18s	99.8%	842.8 MB	1 GB	846.8 MB	1.1 GB	111.5 MB	133.8 MB	25629	600806	7881804	7878305	883769344	1126653952	887967744	1130958848	116966804	140258505
43	83/804277	21956	alignContigs (3)	COMPLETED	0	2015-05-12 20:28:15.352	357ms	292ms	13.0%	24.2 MB	151.9 MB	24.2 MB	152 MB	34.5 KB	279 B	79	5	357	292	25362432	159309824	25362432	159416320	35304	279
28	34/2c3be7	15970	ssake (2)	COMPLETED	0	2015-05-12 18:16:48.401	2h 22m 37s	2h 22m 33s	99.8%	793.9 MB	1 GB	797.9 MB	1 GB	120.1 MB	142.4 MB	27943	663903	8557430	8552518	832413696	1075335168	836612096	1079640064	125960351	149365518
29	f9/4d8b60	16405	ssake (3)	COMPLETED	0	2015-05-12 18:16:49.744	2h 22m 36s	2h 22m 33s	99.8%	832.6 MB	1 GB	832.6 MB	1 GB	122.9 MB	143.8 MB	28652	673029	8556119	8552925	873058304	1115926528	873058304	1116033024	128915437	150754908
44	b3/6b6936	11071	alignContigs (4)	COMPLETED	0	2015-05-12 20:39:25.876	345ms	280ms	13.0%	25.3 MB	151.9 MB	25.3 MB	152 MB	34.5 KB	279 B	79	5	345	280	26484736	159309824	26484736	159416320	35304	279
45	e0/6d8321	11073	alignContigs (5)	COMPLETED	0	2015-05-12 20:39:25.878	346ms	277ms	13.0%	25.3 MB	151.9 MB	25.3 MB	152 MB	34.5 KB	279 B	79	5	346	277	26492928	159309824	26492928	159416320	35304	279
40	59/234a6a	18404	ssake (8)	COMPLETED	0	2015-05-12 18:17:09.902	2h 55m 45s	2h 55m 43s	99.8%	946.8 MB	1.2 GB	946.8 MB	1.2 GB	130 MB	158 MB	29741	707032	10544533	10542550	992768000	1235595264	992768000	1235701760	136327019	165675128
46	be/d1a215	18772	alignContigs (6)	COMPLETED	0	2015-05-12 21:12:54.477	330ms	259ms	14.0%	26.1 MB	151.9 MB	26.1 MB	152 MB	34.5 KB	279 B	79	5	330	259	27336704	159309824	27336704	159416320	35304	279
37	57/8002a5	17546	ssake (6)	COMPLETED	0	2015-05-12 18:16:59.495	3h 3m 16s	3h 3m 14s	99.8%	891.9 MB	1.1 GB	895.9 MB	1.1 GB	128.8 MB	155.2 MB	29870	698559	10996094	10993626	935227392	1178050560	939425792	1182355456	135086720	162723720
47	f6/1e8e58	24659	alignContigs (7)	COMPLETED	0	2015-05-12 21:20:15.612	343ms	265ms	0.0%	27.3 MB	151.9 MB	27.3 MB	152 MB	34.5 KB	279 B	79	5	343	265	28610560	159309824	28610560	159416320	35304	279
39	bb/01c40c	17768	ssake (7)	COMPLETED	0	2015-05-12 18:16:59.752	3h 35m 52s	3h 35m 52s	99.8%	1 GB	1.2 GB	1 GB	1.2 GB	129.4 MB	170.8 MB	29344	754661	12952486	12952399	1097510912	1338421248	1097515008	1338421248	135640674	179090834
48	ae/39df06	7309	alignContigs (8)	COMPLETED	0	2015-05-12 21:52:52.256	389ms	279ms	16.0%	29.7 MB	151.9 MB	29.7 MB	152 MB	34.5 KB	279 B	79	5	389	279	31182848	159309824	31182848	159416320	35304	279
