task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
19	26/6995ee	19471	blast (1)	COMPLETED	0	2015-05-10 11:56:24.550	5.6s	2.8s	21.0%	158.5 MB	499.3 MB	284.1 MB	563.6 MB	30.2 KB	389 B	29	2	5582	2828	166211584	523558912	297885696	590970880	30931	389
20	fa/e5752a	1099	blast (2)	COMPLETED	0	2015-05-10 11:56:27.617	5.6s	5.4s	41.0%	143.7 MB	482.1 MB	265.3 MB	546.3 MB	30.2 KB	389 B	29	2	5632	5429	150712320	505524224	278204416	572825600	30931	389
21	56/d54bbf	16158	blast (3)	COMPLETED	0	2015-05-10 11:56:30.132	5.7s	2.4s	40.0%	268.8 MB	498.7 MB	283.6 MB	563 MB	30.2 KB	389 B	29	2	5679	2422	281886720	522940416	297336832	590311424	30931	389
22	61/2f82ec	29785	blast (4)	COMPLETED	0	2015-05-10 11:56:33.250	5.7s	5.4s	44.0%	148.9 MB	487.5 MB	268.9 MB	550.8 MB	188.6 KB	510 B	50	3	5736	5412	156143616	511135744	281911296	577531904	193161	510
1	87/2b5e5c	3893	formatBlast (1)	COMPLETED	0	2015-05-10 11:55:39.117	1m 2s	58.3s	98.6%	526.5 MB	667.5 MB	816.6 MB	957.6 MB	1.7 GB	420.5 MB	54912	6574	61880	58317	552050688	699932672	856281088	1004163072	1798043853	440940292
23	80/906bb2	12555	blast (5)	COMPLETED	0	2015-05-10 11:56:35.813	5.6s	2.9s	42.0%	279.3 MB	444.7 MB	282.6 MB	562.6 MB	30.2 KB	389 B	29	2	5637	2850	292917248	466313216	296284160	589979648	30931	389
25	2e/f3ef5f	6304	blast (7)	COMPLETED	0	2015-05-10 11:56:40.998	5.6s	2.7s	42.0%	295.1 MB	473.2 MB	307.3 MB	473.2 MB	30.2 KB	389 B	29	2	5566	2672	309411840	496205824	322224128	496205824	30931	389
13	df/faa416	24655	formatChr (4)	COMPLETED	0	2015-05-10 11:55:02.427	1m 44s	1m 44s	79.1%	324.2 MB	524.5 MB	324.5 MB	524.7 MB	1.4 GB	1.1 GB	948221	440551	104238	103879	339939328	549949440	340242432	550207488	1460389513	1141475565
24	f7/a37102	26255	blast (6)	COMPLETED	0	2015-05-10 11:56:38.987	10.8s	6s	93.3%	577.7 MB	834.8 MB	578.4 MB	834.8 MB	188.6 KB	389 B	50	2	10817	6024	605810688	875360256	606543872	875360256	193161	389
28	d1/033d2d	3081	blast (8)	COMPLETED	0	2015-05-10 11:56:46.665	6.3s	3.8s	44.0%	260.1 MB	607.8 MB	264.7 MB	607.8 MB	30.2 KB	389 B	29	2	6277	3816	272691200	637362176	277565440	637362176	30931	389
14	fa/3a0072	3701	formatChr (5)	COMPLETED	0	2015-05-10 11:55:39.050	1m 22s	1m 22s	60.0%	41.8 MB	242.1 MB	42.6 MB	242.8 MB	2.2 GB	1019.5 MB	744409	375237	82178	81888	43839488	253812736	44621824	254595072	2348313255	1068973463
16	ed/9e07da	24652	formatChr (7)	COMPLETED	0	2015-05-10 11:55:02.428	2m 5s	2m 2s	82.5%	356.5 MB	556.8 MB	356.6 MB	556.8 MB	2.5 GB	1.1 GB	1133857	466831	125353	122426	373809152	583860224	373927936	583872512	2631028286	1144469155
31	96/e992ff	28863	exonerate (5)	COMPLETED	0	2015-05-10 11:57:01.228	11.4s	8s	73.7%	693.7 MB	919.8 MB	693.7 MB	919.8 MB	353.8 MB	420.6 KB	90825	124	11405	7983	727429120	964509696	727429120	964509696	370936320	430700
30	5a/1e21ba	26774	exonerate (4)	COMPLETED	0	2015-05-10 11:56:52.942	31.5s	30.2s	139.8%	118.4 MB	364.8 MB	118.5 MB	364.8 MB	353.1 MB	4.7 MB	92987	1382	31450	30190	124137472	382500864	124211200	382500864	370268475	4893440
17	4f/4e49eb	3859	formatChr (8)	COMPLETED	0	2015-05-10 11:55:39.101	1m 53s	1m 49s	78.2%	501.5 MB	701.7 MB	502 MB	702.2 MB	3.7 GB	2.1 GB	1089207	701047	112643	108827	525869056	735825920	526372864	736354304	3998479508	2244767464
29	11/a55fac	15660	exonerate (3)	COMPLETED	0	2015-05-10 11:56:49.805	43.9s	43.7s	111.6%	604.3 MB	859.8 MB	604.4 MB	859.8 MB	947.6 MB	6.1 MB	245856	1813	43895	43670	633688064	901529600	633724928	901529600	993612364	6420299
36	93/767859	-	normExonerate (1)	COMPLETED	-	2015-05-10 11:57:33.710	4ms	1ms	-	-	-	-	-	-	-	-	-	4	1	-	-	-	-	-	-
39	d5/48f435	-	normExonerate (3)	COMPLETED	-	2015-05-10 11:57:33.716	10ms	0ms	-	-	-	-	-	-	-	-	-	10	0	-	-	-	-	-	-
38	1e/bc65dd	9875	exonerate (10)	COMPLETED	0	2015-05-10 11:57:33.727	5.7s	3.1s	25.0%	41.7 MB	288.3 MB	41.7 MB	288.3 MB	21.1 MB	247.6 KB	5564	73	5705	3136	43700224	302272512	43700224	302272512	22073332	253495
37	e5/d06015	-	normExonerate (2)	COMPLETED	-	2015-05-10 11:57:39.432	100ms	1ms	-	-	-	-	-	-	-	-	-	100	1	-	-	-	-	-	-
40	80/59d955	-	normExonerate (4)	COMPLETED	-	2015-05-10 11:57:39.532	100ms	1ms	-	-	-	-	-	-	-	-	-	100	1	-	-	-	-	-	-
34	89/e83b7a	26795	exonerate (8)	COMPLETED	0	2015-05-10 11:57:12.638	36.3s	32.7s	141.0%	668.7 MB	921 MB	668.8 MB	921.1 MB	713.6 MB	1.7 MB	184755	616	36278	32692	701198336	965705728	701259776	965869568	748295235	1787045
41	a6/5600d3	-	normExonerate (5)	COMPLETED	-	2015-05-10 11:57:48.929	5ms	1ms	-	-	-	-	-	-	-	-	-	5	1	-	-	-	-	-	-
3	b4/5fd325	9421	formatBlast (2)	COMPLETED	0	2015-05-10 11:56:15.661	1m 43s	1m 41s	88.2%	84.7 MB	228.8 MB	104.8 MB	249 MB	2.4 GB	610.7 MB	78109	7577	103272	101055	88825856	239915008	109924352	261074944	2558163177	640413675
42	31/bf3b6c	21035	blast (9)	COMPLETED	0	2015-05-10 11:57:58.950	10.9s	6.7s	95.0%	530.2 MB	882.1 MB	650.5 MB	918.7 MB	188.6 KB	389 B	50	2	10852	6717	555929600	924958720	682082304	963375104	193161	389
35	31/c00df3	7393	exonerate (9)	COMPLETED	0	2015-05-10 11:57:31.745	42.6s	38.2s	63.1%	150.7 MB	398.1 MB	150.9 MB	398.2 MB	537.9 MB	6.5 MB	141213	1917	42591	38217	158064640	417447936	158179328	417583104	564027895	6819634
43	60/c616d8	-	normExonerate (6)	COMPLETED	-	2015-05-10 11:58:14.347	3ms	0ms	-	-	-	-	-	-	-	-	-	3	0	-	-	-	-	-	-
32	f5/3c905d	14734	exonerate (6)	COMPLETED	0	2015-05-10 11:57:07.781	2m 24s	2m 24s	111.9%	703.6 MB	954.7 MB	703.6 MB	954.7 MB	790.7 MB	33.8 MB	222032	10207	144046	143705	737755136	1001029632	737828864	1001029632	829088979	35457029
44	09/8e3d11	-	normExonerate (7)	COMPLETED	-	2015-05-10 11:59:31.949	5ms	0ms	-	-	-	-	-	-	-	-	-	5	0	-	-	-	-	-	-
27	d7/28054d	2565	exonerate (2)	COMPLETED	0	2015-05-10 11:56:46.565	3m 30s	3m 25s	103.9%	706.7 MB	1017.5 MB	706.8 MB	1017.5 MB	1.1 GB	46.5 MB	313062	13722	210280	205287	741064704	1066946560	741146624	1066946560	1180083387	48712240
45	13/93ceb3	-	normExonerate (8)	COMPLETED	-	2015-05-10 12:00:16.858	5ms	1ms	-	-	-	-	-	-	-	-	-	5	1	-	-	-	-	-	-
11	38/8f3cbd	24649	formatChr (2)	COMPLETED	0	2015-05-10 11:55:02.427	7m 45s	7m 43s	90.1%	659.7 MB	860 MB	659.8 MB	860.1 MB	6 GB	2.5 GB	3531844	1266947	465102	463484	691744768	901767168	691879936	901910528	6428575834	2664244411
46	55/19c46d	25506	exonerate (11)	COMPLETED	0	2015-05-10 12:02:47.570	10.5s	6s	35.5%	54.4 MB	274.6 MB	54.4 MB	274.6 MB	120.2 MB	2.2 MB	32052	643	10515	6033	57024512	287961088	57024512	287961088	125996713	2259053
47	bc/dd90be	-	normExonerate (9)	COMPLETED	-	2015-05-10 12:02:58.098	2ms	0ms	-	-	-	-	-	-	-	-	-	2	0	-	-	-	-	-	-
10	74/00dab3	19053	formatChr (1)	COMPLETED	0	2015-05-10 11:55:44.271	7m 23s	7m 23s	67.8%	321 MB	521.3 MB	321.4 MB	521.7 MB	2.3 GB	1.1 GB	3172218	888537	443431	442959	336564224	546607104	337014784	547008512	2462125150	1145569686
33	59/e6f028	23995	exonerate (7)	COMPLETED	0	2015-05-10 11:57:24.394	6m 17s	6m 16s	124.5%	683.8 MB	990.3 MB	683.9 MB	990.3 MB	1.3 GB	122.2 MB	408686	37171	376902	375891	717021184	1038454784	717078528	1038454784	1351552546	128174292
49	99/0fbbe1	-	normExonerate (10)	COMPLETED	-	2015-05-10 12:03:41.309	7ms	1ms	-	-	-	-	-	-	-	-	-	7	1	-	-	-	-	-	-
26	c8/7cfb73	8561	exonerate (1)	COMPLETED	0	2015-05-10 11:56:41.451	7m 54s	7m 53s	69.0%	702.9 MB	1017.5 MB	702.9 MB	1017.5 MB	1.4 GB	153.1 MB	443341	45974	474091	473174	737054720	1066942464	737091584	1066942464	1467317491	160550963
50	c9/e5e956	-	normExonerate (11)	COMPLETED	-	2015-05-10 12:04:35.559	5ms	0ms	-	-	-	-	-	-	-	-	-	5	0	-	-	-	-	-	-
48	ff/6ea858	8291	exonerate (12)	COMPLETED	0	2015-05-10 12:03:07.735	1m 36s	1m 34s	83.8%	38.5 MB	284.6 MB	38.5 MB	284.6 MB	596.5 MB	50.9 MB	182060	15244	96171	93807	40374272	298373120	40415232	298373120	625433496	53350314
51	45/d5b3b0	-	normExonerate (12)	COMPLETED	-	2015-05-10 12:04:43.920	4ms	0ms	-	-	-	-	-	-	-	-	-	4	0	-	-	-	-	-	-
61	b8/8346b4	15708	similarity (10)	COMPLETED	0	2015-05-10 12:04:44.068	273ms	192ms	2.0%	35.4 MB	150 MB	35.4 MB	150 MB	123.1 KB	7.1 KB	227	475	273	192	37150720	157245440	37154816	157249536	126076	7285
53	2f/fdf516	15706	similarity (2)	COMPLETED	0	2015-05-10 12:04:44.068	281ms	186ms	2.0%	31.1 MB	145.6 MB	35.4 MB	150 MB	109.3 KB	6.7 KB	219	469	281	186	32604160	152649728	37117952	157249536	111888	6880
62	74/e44311	15709	similarity (11)	COMPLETED	0	2015-05-10 12:04:44.069	305ms	149ms	2.0%	34.7 MB	149.1 MB	36.6 MB	150.9 MB	244.7 KB	114.9 KB	239	525	305	149	36347904	156332032	38424576	158228480	250620	117674
52	cb/6ff732	15704	similarity (1)	COMPLETED	0	2015-05-10 12:04:44.067	406ms	279ms	1.0%	22.4 MB	136.9 MB	35.5 MB	150.1 MB	190 KB	7.8 KB	223	467	406	279	23441408	143593472	37244928	157384704	194596	7982
56	17/9c52a2	15702	similarity (5)	COMPLETED	0	2015-05-10 12:04:44.066	476ms	372ms	5.0%	37.4 MB	151.6 MB	38.4 MB	152.7 MB	611.3 KB	435.7 KB	380	738	476	372	39264256	159014912	40312832	160096256	625963	446179
54	42/092328	15701	similarity (3)	COMPLETED	0	2015-05-10 12:04:44.066	516ms	449ms	2.0%	32.3 MB	146.9 MB	35.6 MB	150.2 MB	266.1 KB	9.1 KB	231	478	516	449	33914880	154009600	37376000	157528064	272450	9343
58	42/9b91a3	15707	similarity (7)	COMPLETED	0	2015-05-10 12:04:44.068	586ms	467ms	2.0%	35.8 MB	150.3 MB	35.8 MB	150.4 MB	392 KB	10.7 KB	284	469	586	467	37556224	157650944	37560320	157655040	401459	10938
64	fa/6d780a	16387	similarity (13)	COMPLETED	0	2015-05-10 12:04:44.375	290ms	198ms	2.0%	35.5 MB	150.1 MB	35.6 MB	150.1 MB	211.7 KB	8.1 KB	219	469	290	198	37273600	157380608	37380096	157384704	216756	8319
69	51/c8a589	16365	similarity (18)	COMPLETED	0	2015-05-10 12:04:44.353	327ms	164ms	2.0%	34.6 MB	149 MB	36.2 MB	150.4 MB	180.1 KB	70.3 KB	255	515	327	164	36237312	156205056	37916672	157691904	184377	71961
68	eb/ea8414	16843	similarity (17)	COMPLETED	0	2015-05-10 12:04:44.544	325ms	241ms	2.0%	35.5 MB	150 MB	35.7 MB	150.1 MB	175.1 KB	7.7 KB	223	472	325	241	37232640	157249536	37388288	157388800	179324	7896
57	91/a15bd5	16345	similarity (6)	COMPLETED	0	2015-05-10 12:04:44.341	569ms	461ms	2.0%	71.9 MB	199.4 MB	71.9 MB	199.5 MB	307.8 KB	9.9 KB	231	478	569	461	75436032	209137664	75444224	209145856	315236	10104
65	ac/ec6deb	16672	similarity (14)	COMPLETED	0	2015-05-10 12:04:44.478	460ms	308ms	3.0%	35.7 MB	150.2 MB	35.7 MB	150.2 MB	290.5 KB	9.2 KB	219	469	460	308	37392384	157515776	37396480	157519872	297440	9426
67	db/5e58a6	17111	similarity (16)	COMPLETED	0	2015-05-10 12:04:44.683	297ms	147ms	0.0%	1.2 MB	103.6 MB	1.2 MB	103.6 MB	4.8 KB	61 B	11	1	297	147	1232896	108654592	1232896	108654592	4934	61
70	86/2497f7	17075	similarity (19)	COMPLETED	0	2015-05-10 12:04:44.665	332ms	229ms	0.0%	35.5 MB	150 MB	35.5 MB	150 MB	162.5 KB	7.6 KB	223	472	332	229	37212160	157249536	37216256	157253632	166380	7734
63	73/bc658d	17062	similarity (12)	COMPLETED	0	2015-05-10 12:04:44.655	353ms	221ms	0.0%	34.7 MB	149.2 MB	35.7 MB	150.2 MB	359.4 KB	132.4 KB	259	513	353	221	36405248	156459008	37416960	157503488	368042	135543
73	53/b61e8c	17642	similarity (22)	COMPLETED	0	2015-05-10 12:04:44.938	324ms	234ms	2.0%	35.5 MB	150 MB	35.5 MB	150 MB	177.2 KB	7.7 KB	223	472	324	234	37232640	157253632	37236736	157257728	181482	7925
76	2a/6fbb5d	17791	similarity (25)	COMPLETED	0	2015-05-10 12:04:45.009	308ms	199ms	2.0%	35.5 MB	150 MB	35.5 MB	150 MB	166.1 KB	7.6 KB	223	472	308	199	37208064	157237248	37212160	157241344	170110	7769
66	a4/f77a4d	17603	similarity (15)	COMPLETED	0	2015-05-10 12:04:44.910	517ms	375ms	3.0%	39.6 MB	153.8 MB	39.6 MB	153.8 MB	604.2 KB	272 KB	364	667	517	375	41521152	161284096	41562112	161292288	618685	278541
71	37/c4c93b	17507	similarity (20)	COMPLETED	0	2015-05-10 12:04:44.871	650ms	529ms	32.0%	108.8 MB	249.2 MB	108.8 MB	249.3 MB	397.4 KB	12 KB	250	472	650	529	114110464	261349376	114118656	261361664	406932	12283
77	15/4297ba	18173	similarity (26)	COMPLETED	0	2015-05-10 12:04:45.263	261ms	136ms	2.0%	35.4 MB	150 MB	35.4 MB	150 MB	122.5 KB	6.9 KB	219	469	261	136	37146624	157245440	37150720	157249536	125406	7051
78	ed/e015a6	18272	similarity (27)	COMPLETED	0	2015-05-10 12:04:45.318	323ms	226ms	2.0%	35.6 MB	150.1 MB	35.6 MB	150.1 MB	228.3 KB	8.4 KB	223	472	323	226	37310464	157380608	37314560	157384704	233810	8644
81	19/ac7479	18604	similarity (30)	COMPLETED	0	2015-05-10 12:04:45.524	481ms	393ms	26.0%	108.7 MB	249.1 MB	72.2 MB	199.7 MB	411.6 KB	11.2 KB	288	472	481	393	113971200	261189632	75722752	209403904	421519	11439
83	34/90a461	19263	similarity (32)	COMPLETED	0	2015-05-10 12:04:46.006	361ms	223ms	2.0%	35.6 MB	150.1 MB	35.6 MB	150.1 MB	593 KB	429.3 KB	393	739	361	223	37298176	157380608	37302272	157384704	607205	439644
59	8f/19721f	15705	similarity (8)	COMPLETED	0	2015-05-10 12:04:44.067	5.8s	810ms	29.0%	109.3 MB	249.8 MB	109.3 MB	249.8 MB	404.3 KB	11.7 KB	312	491	5760	810	114601984	261881856	114610176	261947392	414000	11984
55	dd/842008	15700	similarity (4)	COMPLETED	0	2015-05-10 12:04:44.066	5.8s	5s	61.0%	113 MB	253.6 MB	113.2 MB	253.8 MB	1.3 MB	24.4 KB	497	483	5820	5044	118484992	265916416	118718464	266178560	1316052	24991
60	bb/291be5	15703	similarity (9)	COMPLETED	0	2015-05-10 12:04:44.067	5.8s	1.7s	60.0%	110.6 MB	251 MB	110.8 MB	251.2 MB	784.7 KB	16.8 KB	357	476	5830	1676	115920896	263192576	116158464	263442432	803581	17207
85	3b/c6128b	19705	similarity (34)	COMPLETED	0	2015-05-10 12:04:49.828	281ms	182ms	0.0%	35.5 MB	150.1 MB	35.5 MB	150.1 MB	179.5 KB	7.8 KB	223	472	281	182	37232640	157380608	37236736	157384704	183858	7958
72	b9/d8ebdb	16937	similarity (21)	COMPLETED	0	2015-05-10 12:04:44.583	5.7s	1.3s	55.0%	110.4 MB	251 MB	110.4 MB	251 MB	796.6 KB	16.9 KB	357	475	5737	1267	115769344	263213056	115777536	263221248	815733	17257
74	b7/a9f95f	17732	similarity (23)	COMPLETED	0	2015-05-10 12:04:44.981	5.7s	789ms	51.0%	109.6 MB	250.1 MB	109.6 MB	250.1 MB	519.1 KB	14.1 KB	308	474	5674	789	114884608	262270976	114892800	262279168	531580	14470
79	cd/395b0d	18453	similarity (28)	COMPLETED	0	2015-05-10 12:04:45.428	5.5s	1.2s	45.0%	109.9 MB	250.4 MB	110.2 MB	250.6 MB	668.5 KB	15.1 KB	357	476	5542	1198	115249152	262615040	115556352	262815744	684564	15451
80	f5/72f665	18597	similarity (29)	COMPLETED	0	2015-05-10 12:04:45.522	5.6s	1.8s	26.0%	111.4 MB	251.8 MB	111.4 MB	251.8 MB	810 KB	19.3 KB	362	474	5572	1804	116776960	264048640	116785152	264056832	829484	19728
90	9d/54c476	20445	similarity (39)	COMPLETED	0	2015-05-10 12:04:50.656	462ms	406ms	0.0%	108.4 MB	248.8 MB	108.7 MB	249.1 MB	339 KB	10.3 KB	296	479	462	406	113696768	260845568	113967104	261173248	347124	10557
82	ab/36246b	18800	similarity (31)	COMPLETED	0	2015-05-10 12:04:45.642	5.5s	982ms	41.0%	109.6 MB	250.1 MB	110 MB	250.5 MB	613.7 KB	14.2 KB	357	476	5520	982	114974720	262209536	115306496	262647808	628410	14589
92	15/507534	20670	similarity (41)	COMPLETED	0	2015-05-10 12:04:50.971	374ms	250ms	2.0%	35.7 MB	150.2 MB	35.7 MB	150.2 MB	299.7 KB	9.3 KB	219	469	374	250	37396480	157499392	37400576	157503488	306844	9527
94	90/ece601	20846	similarity (43)	COMPLETED	0	2015-05-10 12:04:51.163	208ms	121ms	2.0%	35.5 MB	150 MB	35.5 MB	150 MB	108.6 KB	6.8 KB	192	468	208	121	37195776	157245440	37199872	157249536	111254	7014
91	d4/34cb5e	20774	similarity (40)	COMPLETED	0	2015-05-10 12:04:51.095	396ms	318ms	2.0%	35.6 MB	150.2 MB	35.6 MB	150.2 MB	265.3 KB	9.2 KB	231	478	396	318	37371904	157519872	37376000	157523968	271684	9373
95	6e/e9bb4c	21061	similarity (44)	COMPLETED	0	2015-05-10 12:04:51.345	245ms	168ms	2.0%	35.5 MB	150 MB	35.5 MB	150 MB	172.7 KB	7.7 KB	223	472	245	168	37216256	157245440	37220352	157249536	176878	7863
96	e3/c9c4c9	21105	similarity (45)	COMPLETED	0	2015-05-10 12:04:51.371	392ms	330ms	2.0%	72 MB	199.4 MB	72 MB	199.4 MB	319.4 KB	9.9 KB	292	475	392	330	75448320	209125376	75456512	209133568	327026	10151
84	65/b009c0	19472	similarity (33)	COMPLETED	0	2015-05-10 12:04:46.368	5.5s	669ms	39.0%	109.3 MB	249.9 MB	109.3 MB	249.9 MB	583 KB	13.7 KB	355	474	5475	669	114638848	262049792	114647040	262062080	596993	14032
87	c5/fed49e	19737	similarity (36)	COMPLETED	0	2015-05-10 12:04:49.897	5.5s	1.4s	41.0%	110.7 MB	251.1 MB	110.7 MB	251.2 MB	845.7 KB	17.6 KB	357	475	5495	1369	116031488	263344128	116039680	263352320	865969	18000
88	f4/8686f7	19932	similarity (37)	COMPLETED	0	2015-05-10 12:04:50.110	5.5s	507ms	21.0%	108.8 MB	249.1 MB	109 MB	249.4 MB	415 KB	11.3 KB	292	476	5486	507	114032640	261189632	114323456	261529600	425003	11588
75	25/91f111	17773	similarity (24)	COMPLETED	0	2015-05-10 12:04:44.998	10.8s	7.1s	94.3%	116.7 MB	257.1 MB	116.7 MB	257.1 MB	1.4 MB	27.5 KB	568	488	10804	7066	122327040	269586432	122335232	269594624	1519737	28189
89	3d/e71c0c	20115	similarity (38)	COMPLETED	0	2015-05-10 12:04:50.321	5.5s	793ms	40.0%	109.3 MB	249.7 MB	109.6 MB	250.1 MB	538.5 KB	13.2 KB	292	476	5483	793	114593792	261824512	114905088	262254592	551402	13470
93	d7/c9a8c9	20794	similarity (42)	COMPLETED	0	2015-05-10 12:04:51.119	5.5s	941ms	41.0%	109.6 MB	249.9 MB	109.9 MB	250.3 MB	594 KB	14 KB	357	476	5491	941	114892800	262025216	115216384	262488064	608263	14308
97	ca/6828be	21281	similarity (46)	COMPLETED	0	2015-05-10 12:04:51.492	5.5s	1.8s	40.0%	110.6 MB	251.2 MB	110.6 MB	251.2 MB	852.7 KB	17.8 KB	426	478	5476	1816	116011008	263438336	116019200	263446528	873213	18203
86	b9/7d2c7f	19725	similarity (35)	COMPLETED	0	2015-05-10 12:04:49.887	10.6s	5.8s	41.0%	113.3 MB	254 MB	113.3 MB	254 MB	5 MB	3.7 MB	1514	1451	10587	5766	118788096	266293248	118796288	266301440	5244280	3841891
98	34/adf758	21691	matrix (1)	COMPLETED	0	2015-05-10 12:05:00.529	209ms	163ms	-	-	-	-	-	-	-	-	-	209	163	-	-	-	-	-	-
