task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
13	da/44e7e0	25810	formatChr (4)	COMPLETED	0	2015-05-10 10:40:26.512	1m 42s	1m 42s	70.7%	282.5 MB	482.8 MB	282.8 MB	483 MB	1.4 GB	1.1 GB	940850	439228	102280	102136	296218624	506204160	296513536	506474496	1455666979	1141434894
33	33/77c39b	14824	exonerate (7)	COMPLETED	0	2015-05-10 10:41:27.314	44.7s	44.5s	79.5%	606 MB	860.3 MB	606.1 MB	860.4 MB	947.6 MB	6.1 MB	245861	1815	44687	44457	635473920	902078464	635584512	902213632	993622393	6421557
41	b9/cca172	-	normExonerate (4)	COMPLETED	-	2015-05-10 10:42:12.013	3ms	1ms	-	-	-	-	-	-	-	-	-	3	1	-	-	-	-	-	-
39	79/6254d2	14093	exonerate (9)	COMPLETED	0	2015-05-10 10:41:40.504	41.6s	37.3s	72.0%	150.8 MB	398.9 MB	150.8 MB	398.9 MB	537.9 MB	6.5 MB	141213	1917	41590	37258	158113792	418324480	158113792	418324480	564027895	6819634
42	24/89e3ec	-	normExonerate (5)	COMPLETED	-	2015-05-10 10:42:22.107	30ms	1ms	-	-	-	-	-	-	-	-	-	30	1	-	-	-	-	-	-
40	b9/0eb0e5	29203	exonerate (10)	COMPLETED	0	2015-05-10 10:42:08.824	32.2s	29.8s	65.3%	113.1 MB	413.8 MB	113.2 MB	413.8 MB	353.6 MB	4.8 MB	93215	1430	32207	29838	118628352	433909760	118718464	433909760	370802300	5064884
43	25/217031	-	normExonerate (6)	COMPLETED	-	2015-05-10 10:42:41.043	2ms	0ms	-	-	-	-	-	-	-	-	-	2	0	-	-	-	-	-	-
30	be/fad47a	9136	exonerate (5)	COMPLETED	0	2015-05-10 10:41:06.459	2m 40s	2m 40s	78.9%	702.5 MB	953.6 MB	702.6 MB	953.6 MB	998.3 MB	34.7 MB	274188	10272	160490	160090	736665600	999911424	736677888	999911424	1046784091	36432106
44	e8/e7c219	-	normExonerate (7)	COMPLETED	-	2015-05-10 10:43:46.966	3ms	0ms	-	-	-	-	-	-	-	-	-	3	0	-	-	-	-	-	-
26	67/361ccd	25392	exonerate (1)	COMPLETED	0	2015-05-10 10:41:02.412	2m 55s	2m 54s	107.6%	704.1 MB	955.4 MB	704.1 MB	955.4 MB	809.1 MB	41 MB	230744	12350	174537	174140	738312192	1001848832	738312192	1001848832	848420798	42981357
45	f9/4e72ea	-	normExonerate (8)	COMPLETED	-	2015-05-10 10:43:56.960	6ms	1ms	-	-	-	-	-	-	-	-	-	6	1	-	-	-	-	-	-
10	84/01bb69	27655	formatChr (1)	COMPLETED	0	2015-05-10 10:40:01.388	7m 9s	7m 9s	86.8%	195.8 MB	440.6 MB	196.1 MB	441.2 MB	2.3 GB	1.1 GB	3167454	887851	428687	428601	205262848	462024704	205590528	462655488	2428036051	1145549204
27	d6/b40c6b	6497	exonerate (2)	COMPLETED	0	2015-05-10 10:41:05.895	6m 18s	6m 15s	137.6%	697 MB	948.2 MB	697.1 MB	948.2 MB	1.2 GB	116.5 MB	402829	35551	377589	375130	730890240	994209792	730918912	994209792	1336725550	122174108
47	9f/a099d3	-	normExonerate (9)	COMPLETED	-	2015-05-10 10:47:23.498	8ms	0ms	-	-	-	-	-	-	-	-	-	8	0	-	-	-	-	-	-
12	a1/76e146	8673	formatChr (3)	COMPLETED	0	2015-05-10 10:40:43.132	7m 43s	7m 41s	85.7%	814.3 MB	1014.6 MB	814.3 MB	1014.6 MB	6 GB	2.5 GB	3536784	1267800	463170	461165	853856256	1063862272	853856256	1063874560	6437205498	2664282482
48	d1/24c064	6142	exonerate (12)	COMPLETED	0	2015-05-10 10:48:26.615	10.5s	5.8s	41.5%	54.4 MB	274.6 MB	54.4 MB	274.6 MB	120.4 MB	2.2 MB	32133	665	10528	5800	57020416	287965184	57020416	287965184	126208938	2339593
49	33/783fd7	-	normExonerate (10)	COMPLETED	-	2015-05-10 10:48:37.154	1ms	1ms	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-
46	ec/24dfcd	12552	exonerate (11)	COMPLETED	0	2015-05-10 10:47:10.107	1m 42s	1m 38s	53.2%	35.9 MB	281.8 MB	35.9 MB	281.8 MB	600.3 MB	51.7 MB	183533	15487	101566	98051	37597184	295473152	37597184	295473152	629450232	54187048
50	42/44178c	-	normExonerate (11)	COMPLETED	-	2015-05-10 10:48:51.686	3ms	1ms	-	-	-	-	-	-	-	-	-	3	1	-	-	-	-	-	-
29	68/98f8e5	12736	exonerate (4)	COMPLETED	0	2015-05-10 10:41:07.368	8m 38s	8m 38s	105.0%	706.4 MB	957.4 MB	706.4 MB	957.4 MB	1.4 GB	165.6 MB	458273	49680	517905	517740	740737024	1003937792	740753408	1003937792	1500733020	173688372
51	61/986a29	-	normExonerate (12)	COMPLETED	-	2015-05-10 10:49:45.296	6ms	0ms	-	-	-	-	-	-	-	-	-	6	0	-	-	-	-	-	-
60	92/5693dd	9823	similarity (9)	COMPLETED	0	2015-05-10 10:49:45.495	291ms	185ms	3.0%	35.6 MB	149.8 MB	35.6 MB	150.1 MB	284.5 KB	168 KB	287	551	291	185	37310464	157077504	37367808	157384704	291295	172055
59	00/6ff3c2	9810	similarity (8)	COMPLETED	0	2015-05-10 10:49:45.489	309ms	191ms	2.0%	35.5 MB	150 MB	35.6 MB	150.1 MB	136.4 KB	7.3 KB	192	468	309	191	37240832	157237248	37359616	157376512	139634	7495
52	34/b7e899	9808	similarity (1)	COMPLETED	0	2015-05-10 10:49:45.489	319ms	203ms	2.0%	35.5 MB	150.1 MB	36.5 MB	150.7 MB	190 KB	7.9 KB	223	472	319	203	37249024	157380608	38305792	158027776	194596	8120
53	09/156620	9819	similarity (2)	COMPLETED	0	2015-05-10 10:49:45.493	317ms	147ms	0.0%	1.2 MB	103.6 MB	1.2 MB	103.6 MB	4.8 KB	61 B	11	1	317	147	1232896	108654592	1232896	108654592	4934	61
63	4a/9e0e0e	9829	similarity (12)	COMPLETED	0	2015-05-10 10:49:45.497	317ms	224ms	2.0%	35.6 MB	150.1 MB	35.6 MB	150.1 MB	235.4 KB	8.5 KB	219	469	317	224	37310464	157364224	37314560	157368320	241098	8668
56	33/a222fc	9814	similarity (5)	COMPLETED	0	2015-05-10 10:49:45.492	507ms	389ms	2.0%	35.6 MB	150.1 MB	35.6 MB	150.1 MB	228.8 KB	8.6 KB	227	475	507	389	37318656	157380608	37322752	157384704	234260	8772
57	e7/b10164	9811	similarity (6)	COMPLETED	0	2015-05-10 10:49:45.489	574ms	466ms	4.0%	35.7 MB	150.2 MB	37.9 MB	152.1 MB	782.8 KB	484.7 KB	366	628	574	466	37425152	157515776	39714816	159526912	801632	496369
58	d4/9f72bd	9809	similarity (7)	COMPLETED	0	2015-05-10 10:49:45.489	600ms	442ms	5.0%	40.2 MB	154.4 MB	41.2 MB	155.5 MB	687.2 KB	364.2 KB	378	691	600	442	42188800	161923072	43237376	163053568	703651	372901
65	78/2df602	10506	similarity (14)	COMPLETED	0	2015-05-10 10:49:45.809	317ms	164ms	0.0%	36 MB	150.2 MB	37.2 MB	151.4 MB	180.1 KB	84 KB	255	621	317	164	37765120	157536256	38957056	158773248	184377	86050
68	ae/9f21fd	10513	similarity (17)	COMPLETED	0	2015-05-10 10:49:45.813	318ms	159ms	0.0%	35.5 MB	150 MB	35.8 MB	150.1 MB	249.4 KB	127.2 KB	269	525	318	159	37249024	157249536	37535744	157347840	255408	130280
71	7f/76a435	10517	similarity (20)	COMPLETED	0	2015-05-10 10:49:45.814	323ms	182ms	0.0%	35.5 MB	150 MB	35.5 MB	150 MB	162.5 KB	7.6 KB	223	472	323	182	37212160	157249536	37216256	157253632	166380	7734
64	a3/c30948	10496	similarity (13)	COMPLETED	0	2015-05-10 10:49:45.799	450ms	244ms	0.0%	1.2 MB	103.6 MB	1.2 MB	103.6 MB	4.8 KB	61 B	11	1	450	244	1236992	108654592	1236992	108654592	4934	61
69	53/c7644f	10993	similarity (18)	COMPLETED	0	2015-05-10 10:49:46.000	260ms	193ms	2.0%	35.5 MB	150 MB	35.5 MB	150 MB	175.1 KB	7.7 KB	223	472	260	193	37228544	157249536	37232640	157253632	179324	7896
54	f5/fb3bd3	10469	similarity (3)	COMPLETED	0	2015-05-10 10:49:45.787	534ms	377ms	3.0%	35.8 MB	150.4 MB	35.9 MB	150.4 MB	756.5 KB	500 KB	363	613	534	377	37556224	157663232	37654528	157663232	774662	512021
73	2e/cd9b65	11544	similarity (22)	COMPLETED	0	2015-05-10 10:49:46.250	304ms	197ms	2.0%	35.5 MB	150 MB	35.5 MB	150 MB	177.2 KB	7.7 KB	223	472	304	197	37224448	157253632	37228544	157257728	181482	7925
66	ae/721b73	11131	similarity (15)	COMPLETED	0	2015-05-10 10:49:46.090	469ms	315ms	2.0%	35.7 MB	150.2 MB	35.7 MB	150.2 MB	290.5 KB	9.2 KB	219	469	469	315	37388288	157515776	37392384	157519872	297440	9426
67	bd/3fef3a	11217	similarity (16)	COMPLETED	0	2015-05-10 10:49:46.134	458ms	373ms	2.0%	35.8 MB	150.3 MB	35.8 MB	150.4 MB	364.1 KB	10.3 KB	284	469	458	373	37498880	157650944	37502976	157655040	372795	10516
70	34/eb5f97	11094	similarity (19)	COMPLETED	0	2015-05-10 10:49:46.064	636ms	533ms	2.0%	72.5 MB	199.9 MB	72.5 MB	199.9 MB	397.4 KB	12 KB	250	471	636	533	75980800	209575936	75988992	209584128	406932	12277
76	5b/832955	12025	similarity (25)	COMPLETED	0	2015-05-10 10:49:46.555	300ms	161ms	2.0%	36.1 MB	150.4 MB	1.2 MB	103.6 MB	191.3 KB	97.7 KB	281	635	300	161	37896192	157679616	1232896	108654592	195908	100065
77	42/82448c	12035	similarity (26)	COMPLETED	0	2015-05-10 10:49:46.560	303ms	190ms	2.0%	35.5 MB	150 MB	35.6 MB	150.1 MB	295.9 KB	138.5 KB	262	513	303	190	37212160	157237248	37371904	157376512	303038	141821
78	a6/c2dd8b	12085	similarity (27)	COMPLETED	0	2015-05-10 10:49:46.593	323ms	236ms	2.0%	35.6 MB	150.1 MB	35.6 MB	150.1 MB	228.3 KB	8.4 KB	223	472	323	236	37302272	157380608	37306368	157384704	233810	8644
83	d4/40e0ad	12603	similarity (32)	COMPLETED	0	2015-05-10 10:49:46.864	317ms	227ms	0.0%	35.6 MB	150.1 MB	35.6 MB	150.1 MB	214.6 KB	8.4 KB	227	475	317	227	37294080	157380608	37298176	157384704	219708	8554
61	68/5642ea	9824	similarity (10)	COMPLETED	0	2015-05-10 10:49:45.495	5.7s	788ms	31.0%	109.3 MB	249.8 MB	109.4 MB	249.8 MB	1.2 MB	1.3 MB	525	818	5740	788	114626560	261881856	114663424	261947392	1274650	1333706
55	43/8dbf90	9827	similarity (4)	COMPLETED	0	2015-05-10 10:49:45.495	5.7s	5s	53.5%	113 MB	253.6 MB	113.2 MB	253.8 MB	1.3 MB	24.4 KB	497	483	5747	4990	118497280	265916416	118730752	266178560	1316052	24991
85	c0/5ee839	13526	similarity (34)	COMPLETED	0	2015-05-10 10:49:51.243	275ms	188ms	2.0%	35.5 MB	150.1 MB	35.5 MB	150.1 MB	179.5 KB	7.8 KB	223	472	275	188	37228544	157380608	37232640	157384704	183858	7958
72	72/daf365	11205	similarity (21)	COMPLETED	0	2015-05-10 10:49:46.128	5.8s	1.2s	59.0%	110.4 MB	251 MB	110.4 MB	251 MB	796.6 KB	16.9 KB	357	475	5762	1230	115785728	263213056	115793920	263221248	815733	17257
62	17/c7e79d	11235	similarity (11)	COMPLETED	0	2015-05-10 10:49:46.137	5.8s	1.6s	61.0%	110.5 MB	251 MB	110.8 MB	251.2 MB	784.7 KB	16.8 KB	357	476	5758	1594	115916800	263192576	116154368	263442432	803581	17207
74	ce/42677c	11557	similarity (23)	COMPLETED	0	2015-05-10 10:49:46.260	5.8s	830ms	41.0%	109.6 MB	250.1 MB	109.6 MB	250.1 MB	519.1 KB	14.1 KB	308	474	5835	830	114884608	262270976	114892800	262279168	531580	14470
79	be/b04446	12297	similarity (28)	COMPLETED	0	2015-05-10 10:49:46.700	5.6s	1.2s	49.0%	109.9 MB	250.4 MB	110.2 MB	250.6 MB	668.5 KB	15.1 KB	357	476	5612	1167	115261440	262615040	115568640	262815744	684564	15451
80	1d/cb5ccb	12594	similarity (29)	COMPLETED	0	2015-05-10 10:49:46.855	5.6s	1.8s	49.0%	111.4 MB	251.8 MB	111.4 MB	251.8 MB	810 KB	19.3 KB	362	474	5575	1780	116768768	264048640	116776960	264056832	829484	19728
82	0a/70fccc	12669	similarity (31)	COMPLETED	0	2015-05-10 10:49:46.916	5.5s	1s	42.0%	109.7 MB	250.1 MB	110 MB	250.5 MB	613.7 KB	14.2 KB	357	476	5547	1018	114982912	262209536	115314688	262647808	628410	14589
81	f7/f0863b	13035	similarity (30)	COMPLETED	0	2015-05-10 10:49:47.182	5.5s	470ms	22.0%	108.5 MB	249 MB	108.5 MB	249.1 MB	683.2 KB	308.7 KB	372	676	5465	470	113721344	261140480	113729536	261152768	699583	316156
92	bc/2e8691	14563	similarity (41)	COMPLETED	0	2015-05-10 10:49:52.463	387ms	255ms	2.0%	35.7 MB	150.2 MB	35.7 MB	150.2 MB	299.7 KB	9.3 KB	219	469	387	255	37396480	157499392	37400576	157503488	306844	9527
91	fe/72bce8	14556	similarity (40)	COMPLETED	0	2015-05-10 10:49:52.430	520ms	312ms	2.0%	35.6 MB	150.2 MB	35.6 MB	150.2 MB	265.3 KB	9.2 KB	231	478	520	312	37367808	157519872	37371904	157523968	271684	9373
94	a7/6f6869	15003	similarity (43)	COMPLETED	0	2015-05-10 10:49:52.851	206ms	118ms	0.0%	35.5 MB	150 MB	35.5 MB	150 MB	108.6 KB	6.8 KB	192	468	206	118	37183488	157245440	37187584	157249536	111254	7014
95	60/2f05c7	15110	similarity (44)	COMPLETED	0	2015-05-10 10:49:52.950	238ms	165ms	1.0%	35.5 MB	150 MB	35.5 MB	150 MB	172.7 KB	7.7 KB	223	472	238	165	37228544	157245440	37232640	157249536	176878	7863
96	c2/e7a81b	15196	similarity (45)	COMPLETED	0	2015-05-10 10:49:53.057	398ms	330ms	2.0%	72 MB	199.4 MB	72 MB	199.4 MB	359.4 KB	157.3 KB	302	514	398	330	75448320	209125376	75481088	209133568	367986	161115
84	73/65efe5	13521	similarity (33)	COMPLETED	0	2015-05-10 10:49:51.235	5.5s	718ms	41.0%	109.3 MB	249.9 MB	109.3 MB	249.9 MB	583 KB	13.7 KB	355	474	5505	718	114606080	262049792	114614272	262062080	596993	14032
75	15/208711	11671	similarity (24)	COMPLETED	0	2015-05-10 10:49:46.322	10.9s	7.1s	81.5%	116.7 MB	257.1 MB	116.7 MB	257.1 MB	1.4 MB	27.5 KB	568	488	10852	7127	122331136	269586432	122339328	269594624	1519737	28189
88	aa/fa1008	13905	similarity (37)	COMPLETED	0	2015-05-10 10:49:51.891	5.5s	514ms	22.0%	108.7 MB	249.1 MB	109 MB	249.4 MB	855.8 KB	453.2 KB	405	591	5502	514	114003968	261189632	114294784	261529600	876383	464118
87	6f/f3d4c4	13910	similarity (36)	COMPLETED	0	2015-05-10 10:49:51.895	5.5s	1.4s	41.0%	110.6 MB	251.1 MB	110.6 MB	251.2 MB	845.7 KB	17.6 KB	357	475	5509	1400	116015104	263344128	116023296	263352320	865969	18000
89	36/e64ade	14090	similarity (38)	COMPLETED	0	2015-05-10 10:49:52.095	5.5s	790ms	41.0%	109.4 MB	249.8 MB	109.6 MB	250.1 MB	538.5 KB	13.2 KB	292	476	5502	790	114696192	261976064	114941952	262254592	551402	13470
90	e8/cad21e	14334	similarity (39)	COMPLETED	0	2015-05-10 10:49:52.313	5.5s	424ms	22.0%	108.5 MB	248.9 MB	108.7 MB	249.1 MB	939 KB	682.6 KB	513	801	5470	424	113762304	260984832	113979392	261173248	961541	698986
93	5a/3217b0	14788	similarity (42)	COMPLETED	0	2015-05-10 10:49:52.648	5.5s	939ms	43.0%	109.6 MB	249.9 MB	109.9 MB	250.3 MB	594 KB	14 KB	357	476	5506	939	114900992	262025216	115224576	262488064	608263	14308
97	f5/d8593e	15340	similarity (46)	COMPLETED	0	2015-05-10 10:49:53.189	5.5s	1.8s	40.0%	110.6 MB	251.2 MB	110.6 MB	251.2 MB	852.7 KB	17.8 KB	426	478	5479	1800	116011008	263438336	116019200	263446528	873213	18203
86	f0/3ba974	13709	similarity (35)	COMPLETED	0	2015-05-10 10:49:51.519	10.6s	5.9s	41.0%	113.3 MB	254 MB	113.3 MB	254 MB	1.4 MB	26 KB	566	485	10593	5896	118767616	266293248	118775808	266301440	1429238	26645
98	a5/13838a	15702	matrix (1)	COMPLETED	0	2015-05-10 10:50:02.183	197ms	168ms	-	-	-	-	-	-	-	-	-	197	168	-	-	-	-	-	-
