task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
30	19/b68ef3	3761	exonerate (3)	COMPLETED	0	2015-05-10 10:04:29.308	53.2s	49.9s	109.3%	492.2 MB	536.3 MB	492.2 MB	536.3 MB	267 MB	332.1 KB	69128	151	53236	49864	516079616	562319360	516112384	562364416	279970087	340021
13	ed/c794bf	14725	formatChr (4)	COMPLETED	0	2015-05-10 10:02:11.313	3m 14s	2m 50s	82.1%	280.2 MB	293.1 MB	280.6 MB	293.6 MB	1.4 GB	1.1 GB	969637	444361	193620	169607	293773312	307380224	294264832	307896320	1483174187	1141590014
33	c5/e1fbc7	21691	exonerate (6)	COMPLETED	0	2015-05-10 10:04:38.661	47.9s	45.4s	87.5%	605.6 MB	667 MB	605.6 MB	667 MB	955.9 MB	6.4 MB	247911	1893	47852	45426	634974208	699383808	634990592	699396096	1002351814	6670250
36	93/b20e7e	-	normExonerate (1)	COMPLETED	-	2015-05-10 10:05:26.522	11ms	1ms	-	-	-	-	-	-	-	-	-	11	1	-	-	-	-	-	-
35	ff/270f8a	22489	exonerate (8)	COMPLETED	0	2015-05-10 10:05:24.933	5.5s	3.4s	16.0%	68.3 MB	127 MB	68.3 MB	127 MB	9 MB	82.6 KB	2372	26	5457	3422	71618560	133144576	71618560	133156864	9453851	84605
38	0d/0412d6	-	normExonerate (2)	COMPLETED	-	2015-05-10 10:05:30.390	5ms	1ms	-	-	-	-	-	-	-	-	-	5	1	-	-	-	-	-	-
39	99/404e61	-	normExonerate (3)	COMPLETED	-	2015-05-10 10:05:30.404	3ms	0ms	-	-	-	-	-	-	-	-	-	3	0	-	-	-	-	-	-
34	66/ed4bf4	17407	exonerate (7)	COMPLETED	0	2015-05-10 10:05:22.545	9.7s	8.4s	69.3%	695.9 MB	732.6 MB	695.9 MB	732.7 MB	256.4 MB	421.1 KB	65883	126	9673	8438	729673728	768229376	729673728	768241664	268821069	431165
40	4d/ff2255	-	normExonerate (4)	COMPLETED	-	2015-05-10 10:05:32.231	1ms	1ms	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-
18	19/162dd7	15094	formatChr (9)	COMPLETED	0	2015-05-10 10:02:11.413	3m 36s	3m 12s	83.3%	319.5 MB	332.5 MB	319.5 MB	332.5 MB	2.5 GB	1.1 GB	1153037	470270	216197	191986	335032320	348672000	335036416	348700672	2638980680	1144605751
37	00/664423	25775	exonerate (9)	COMPLETED	0	2015-05-10 10:05:26.533	31.5s	30.1s	90.5%	120.3 MB	172.9 MB	120.3 MB	172.9 MB	353.2 MB	4.7 MB	92854	1385	31504	30054	126156800	181297152	126164992	181317632	370332235	4894125
42	34/03ce7c	-	normExonerate (5)	COMPLETED	-	2015-05-10 10:05:58.050	3ms	1ms	-	-	-	-	-	-	-	-	-	3	1	-	-	-	-	-	-
25	07/411749	11009	exonerate (2)	COMPLETED	0	2015-05-10 10:04:02.401	2m 18s	2m	62.6%	703.1 MB	760.7 MB	703.1 MB	760.9 MB	982.6 MB	28.6 MB	266011	8510	138469	119732	737251328	797700096	737280000	797855744	1030321491	30008154
43	d5/d5beb4	-	normExonerate (6)	COMPLETED	-	2015-05-10 10:06:20.882	3ms	1ms	-	-	-	-	-	-	-	-	-	3	1	-	-	-	-	-	-
41	7b/373d07	3050	exonerate (10)	COMPLETED	0	2015-05-10 10:05:47.681	36.2s	34.1s	52.2%	149.8 MB	204.4 MB	149.9 MB	204.4 MB	528.3 MB	6.1 MB	138347	1796	36234	34051	157126656	214343680	157200384	214355968	554012452	6376380
44	72/30bfc9	-	normExonerate (7)	COMPLETED	-	2015-05-10 10:06:23.925	3ms	1ms	-	-	-	-	-	-	-	-	-	3	1	-	-	-	-	-	-
32	8f/d3ba7d	13543	exonerate (5)	COMPLETED	0	2015-05-10 10:04:33.398	3m 8s	3m 6s	108.0%	674.5 MB	733.1 MB	674.6 MB	733.1 MB	1 GB	44 MB	303418	13566	188070	186412	707289088	768688128	707317760	768700416	1121466080	46113288
45	8e/f37c8b	-	normExonerate (8)	COMPLETED	-	2015-05-10 10:07:41.486	8ms	0ms	-	-	-	-	-	-	-	-	-	8	0	-	-	-	-	-	-
10	2c/cfb9c2	9307	formatChr (1)	COMPLETED	0	2015-05-10 09:59:13.437	10m 8s	10m 4s	54.0%	222.8 MB	235.8 MB	223.2 MB	236.2 MB	2.6 GB	1.1 GB	3200918	891983	608263	603830	233668608	247279616	234037248	247672832	2784481229	1145673015
31	3d/c9434d	4875	exonerate (4)	COMPLETED	0	2015-05-10 10:04:29.746	5m 15s	5m 13s	112.6%	686.8 MB	745.6 MB	686.8 MB	745.6 MB	1.2 GB	103.9 MB	376621	31608	315286	312987	720150528	781824000	720187392	781836288	1299174328	108914626
47	44/9dbdeb	-	normExonerate (9)	COMPLETED	-	2015-05-10 10:09:45.047	7ms	1ms	-	-	-	-	-	-	-	-	-	7	1	-	-	-	-	-	-
12	64/8c27fa	9308	formatChr (3)	COMPLETED	0	2015-05-10 09:59:13.436	10m 45s	10m 38s	66.5%	813.2 MB	826.1 MB	813.2 MB	826.2 MB	6 GB	2.5 GB	3527517	1266220	644702	637614	852656128	866279424	852656128	866299904	6413724898	2664212329
48	e9/b218a9	25488	exonerate (12)	COMPLETED	0	2015-05-10 10:09:58.169	7.2s	5.8s	40.0%	54.7 MB	87.5 MB	54.7 MB	87.6 MB	120.1 MB	2.2 MB	31973	645	7163	5846	57364480	91795456	57364480	91848704	125980081	2259518
49	12/872394	-	normExonerate (10)	COMPLETED	-	2015-05-10 10:10:05.344	1ms	0ms	-	-	-	-	-	-	-	-	-	1	0	-	-	-	-	-	-
46	fa/2f0bc4	26557	exonerate (11)	COMPLETED	0	2015-05-10 10:09:21.732	1m 35s	1m 34s	106.2%	37.5 MB	89.8 MB	37.5 MB	89.8 MB	586.3 MB	49.9 MB	176948	14931	95376	93712	39366656	94146560	39366656	94158848	614798141	52300498
50	e0/491287	-	normExonerate (11)	COMPLETED	-	2015-05-10 10:10:57.126	4ms	0ms	-	-	-	-	-	-	-	-	-	4	0	-	-	-	-	-	-
24	8a/1a573e	9949	exonerate (1)	COMPLETED	0	2015-05-10 10:04:19.062	8m 43s	8m 40s	117.4%	708.1 MB	764.2 MB	708.2 MB	764.2 MB	1.4 GB	172 MB	459084	51527	522706	519638	742510592	801333248	742572032	801345536	1516027078	180363934
51	09/be817f	-	normExonerate (12)	COMPLETED	-	2015-05-10 10:13:01.787	6ms	0ms	-	-	-	-	-	-	-	-	-	6	0	-	-	-	-	-	-
60	b4/3835c3	2233	similarity (9)	COMPLETED	0	2015-05-10 10:13:01.904	3s	488ms	3.0%	71.5 MB	106.2 MB	71.5 MB	106.2 MB	254.1 KB	115.3 KB	252	527	3033	488	74960896	111366144	74969088	111386624	260248	118108
58	fa/e596fd	2231	similarity (7)	COMPLETED	0	2015-05-10 10:13:01.904	4.4s	819ms	15.0%	108.2 MB	156.1 MB	108.2 MB	156.1 MB	402.1 KB	11.3 KB	301	475	4418	819	113487872	163651584	113496064	163676160	411735	11616
